12:26:04.123 WARN  ~~ LOOPS: 10. ENTITY #: 316//90. VIEW #: 1. BACKLOGGED :: 132.300%! ~~ 
21:17:36.778 WARN  ~~ LOOPS: 16. ENTITY #: 286//46. VIEW #: 3. BACKLOGGED :: 128.063%! ~~ 
21:17:36.778 WARN  Total activation time: 47 
21:17:36.778 WARN  Total collision time: 149 
21:17:36.778 WARN  Total cycle time: 486 
21:17:36.778 WARN  Total player update time: 109 
21:17:36.778 WARN  Total lb+minimap processing time: 34 
21:17:36.778 WARN  Total entity physics calculation time: 264 
21:17:36.778 WARN  Total entity life+thought cycle time: 93 
21:17:36.778 WARN  Total entity selfie-taking time: 48 
21:17:36.778 WARN  Total time: 1230 
21:17:37.936 WARN  ~~ LOOPS: 8. ENTITY #: 286//49. VIEW #: 3. BACKLOGGED :: 228.750%! ~~ 
21:17:37.936 WARN  Total activation time: 164 
21:17:37.936 WARN  Total collision time: 175 
21:17:37.936 WARN  Total cycle time: 270 
21:17:37.936 WARN  Total player update time: 47 
21:17:37.936 WARN  Total lb+minimap processing time: 158 
21:17:37.936 WARN  Total entity physics calculation time: 127 
21:17:37.936 WARN  Total entity life+thought cycle time: 10 
21:17:37.936 WARN  Total entity selfie-taking time: 41 
21:17:37.936 WARN  Total time: 992 
21:17:42.993 WARN  ~~ LOOPS: 12. ENTITY #: 286//51. VIEW #: 3. BACKLOGGED :: 117.000%! ~~ 
21:17:42.993 WARN  Total activation time: 61 
21:17:42.993 WARN  Total collision time: 182 
21:17:42.993 WARN  Total cycle time: 224 
21:17:42.993 WARN  Total player update time: 18 
21:17:42.993 WARN  Total lb+minimap processing time: 6 
21:17:42.993 WARN  Total entity physics calculation time: 58 
21:17:42.993 WARN  Total entity life+thought cycle time: 110 
21:17:42.993 WARN  Total entity selfie-taking time: 2 
21:17:42.993 WARN  Total time: 661 
21:18:11.620 WARN  ~~ LOOPS: 15. ENTITY #: 291//54. VIEW #: 3. BACKLOGGED :: 113.800%! ~~ 
21:18:11.620 WARN  Total activation time: 34 
21:18:11.620 WARN  Total collision time: 244 
21:18:11.620 WARN  Total cycle time: 291 
21:18:11.620 WARN  Total player update time: 72 
21:18:11.620 WARN  Total lb+minimap processing time: 57 
21:18:11.620 WARN  Total entity physics calculation time: 37 
21:18:11.620 WARN  Total entity life+thought cycle time: 163 
21:18:11.620 WARN  Total entity selfie-taking time: 18 
21:18:11.620 WARN  Total time: 916 
21:18:12.855 WARN  ~~ LOOPS: 11. ENTITY #: 295//61. VIEW #: 3. BACKLOGGED :: 166.364%! ~~ 
21:18:12.855 WARN  Total activation time: 56 
21:18:12.855 WARN  Total collision time: 299 
21:18:12.855 WARN  Total cycle time: 255 
21:18:12.855 WARN  Total player update time: 137 
21:18:12.855 WARN  Total lb+minimap processing time: 156 
21:18:12.855 WARN  Total entity physics calculation time: 58 
21:18:12.855 WARN  Total entity life+thought cycle time: 97 
21:18:12.855 WARN  Total entity selfie-taking time: 4 
21:18:12.855 WARN  Total time: 1062 
21:18:13.870 WARN  ~~ LOOPS: 7. ENTITY #: 295//55. VIEW #: 3. BACKLOGGED :: 256.286%! ~~ 
21:18:13.870 WARN  Total activation time: 18 
21:18:13.870 WARN  Total collision time: 382 
21:18:13.870 WARN  Total cycle time: 197 
21:18:13.870 WARN  Total player update time: 50 
21:18:13.870 WARN  Total lb+minimap processing time: 14 
21:18:13.870 WARN  Total entity physics calculation time: 22 
21:18:13.870 WARN  Total entity life+thought cycle time: 89 
21:18:13.870 WARN  Total entity selfie-taking time: 8 
21:18:13.870 WARN  Total time: 780 
21:18:28.262 WARN  ~~ LOOPS: 11. ENTITY #: 293//55. VIEW #: 3. BACKLOGGED :: 163.091%! ~~ 
21:18:28.263 WARN  Total activation time: 48 
21:18:28.263 WARN  Total collision time: 382 
21:18:28.263 WARN  Total cycle time: 168 
21:18:28.263 WARN  Total player update time: 67 
21:18:28.263 WARN  Total lb+minimap processing time: 68 
21:18:28.263 WARN  Total entity physics calculation time: 26 
21:18:28.263 WARN  Total entity life+thought cycle time: 62 
21:18:28.263 WARN  Total entity selfie-taking time: 3 
21:18:28.263 WARN  Total time: 824 
21:18:45.693 WARN  ~~ LOOPS: 10. ENTITY #: 288//46. VIEW #: 3. BACKLOGGED :: 179.400%! ~~ 
21:18:45.693 WARN  Total activation time: 50 
21:18:45.693 WARN  Total collision time: 225 
21:18:45.695 WARN  Total cycle time: 323 
21:18:45.695 WARN  Total player update time: 64 
21:18:45.695 WARN  Total lb+minimap processing time: 30 
21:18:45.695 WARN  Total entity physics calculation time: 142 
21:18:45.696 WARN  Total entity life+thought cycle time: 66 
21:18:45.696 WARN  Total entity selfie-taking time: 49 
21:18:45.696 WARN  Total time: 949 
21:18:46.736 WARN  ~~ LOOPS: 13. ENTITY #: 288//45. VIEW #: 3. BACKLOGGED :: 106.385%! ~~ 
21:18:46.736 WARN  Total activation time: 22 
21:18:46.736 WARN  Total collision time: 134 
21:18:46.736 WARN  Total cycle time: 304 
21:18:46.736 WARN  Total player update time: 55 
21:18:46.736 WARN  Total lb+minimap processing time: 12 
21:18:46.736 WARN  Total entity physics calculation time: 65 
21:18:46.736 WARN  Total entity life+thought cycle time: 84 
21:18:46.736 WARN  Total entity selfie-taking time: 16 
21:18:46.736 WARN  Total time: 692 
21:19:00.157 WARN  ~~ LOOPS: 8. ENTITY #: 287//65. VIEW #: 4. BACKLOGGED :: 268.500%! ~~ 
21:19:00.158 WARN  Total activation time: 30 
21:19:00.158 WARN  Total collision time: 481 
21:19:00.158 WARN  Total cycle time: 204 
21:19:00.158 WARN  Total player update time: 64 
21:19:00.159 WARN  Total lb+minimap processing time: 36 
21:19:00.159 WARN  Total entity physics calculation time: 67 
21:19:00.163 WARN  Total entity life+thought cycle time: 83 
21:19:00.163 WARN  Total entity selfie-taking time: 3 
21:19:00.163 WARN  Total time: 968 
21:19:11.414 WARN  ~~ LOOPS: 14. ENTITY #: 340//111. VIEW #: 4. BACKLOGGED :: 123.429%! ~~ 
21:19:11.415 WARN  Total activation time: 27 
21:19:11.415 WARN  Total collision time: 411 
21:19:11.415 WARN  Total cycle time: 138 
21:19:11.416 WARN  Total player update time: 60 
21:19:11.416 WARN  Total lb+minimap processing time: 24 
21:19:11.416 WARN  Total entity physics calculation time: 28 
21:19:11.419 WARN  Total entity life+thought cycle time: 41 
21:19:11.419 WARN  Total entity selfie-taking time: 9 
21:19:11.419 WARN  Total time: 738 
21:19:12.464 WARN  ~~ LOOPS: 13. ENTITY #: 341//104. VIEW #: 4. BACKLOGGED :: 132.231%! ~~ 
21:19:12.464 WARN  Total activation time: 40 
21:19:12.464 WARN  Total collision time: 421 
21:19:12.464 WARN  Total cycle time: 112 
21:19:12.464 WARN  Total player update time: 101 
21:19:12.464 WARN  Total lb+minimap processing time: 20 
21:19:12.464 WARN  Total entity physics calculation time: 26 
21:19:12.464 WARN  Total entity life+thought cycle time: 50 
21:19:12.464 WARN  Total entity selfie-taking time: 11 
21:19:12.464 WARN  Total time: 781 
21:19:13.534 WARN  ~~ LOOPS: 10. ENTITY #: 348//108. VIEW #: 4. BACKLOGGED :: 156.300%! ~~ 
21:19:13.534 WARN  Total activation time: 27 
21:19:13.534 WARN  Total collision time: 344 
21:19:13.534 WARN  Total cycle time: 150 
21:19:13.534 WARN  Total player update time: 53 
21:19:13.534 WARN  Total lb+minimap processing time: 54 
21:19:13.534 WARN  Total entity physics calculation time: 21 
21:19:13.534 WARN  Total entity life+thought cycle time: 61 
21:19:13.534 WARN  Total entity selfie-taking time: 6 
21:19:13.534 WARN  Total time: 716 
21:19:14.568 WARN  ~~ LOOPS: 14. ENTITY #: 356//109. VIEW #: 4. BACKLOGGED :: 116.357%! ~~ 
21:19:14.569 WARN  Total activation time: 41 
21:19:14.574 WARN  Total collision time: 365 
21:19:14.574 WARN  Total cycle time: 137 
21:19:14.575 WARN  Total player update time: 68 
21:19:14.575 WARN  Total lb+minimap processing time: 29 
21:19:14.575 WARN  Total entity physics calculation time: 18 
21:19:14.576 WARN  Total entity life+thought cycle time: 43 
21:19:14.576 WARN  Total entity selfie-taking time: 14 
21:19:14.576 WARN  Total time: 715 
21:19:15.803 WARN  ~~ LOOPS: 9. ENTITY #: 356//113. VIEW #: 4. BACKLOGGED :: 240.667%! ~~ 
21:19:15.803 WARN  Total activation time: 81 
21:19:15.803 WARN  Total collision time: 484 
21:19:15.803 WARN  Total cycle time: 156 
21:19:15.803 WARN  Total player update time: 127 
21:19:15.803 WARN  Total lb+minimap processing time: 135 
21:19:15.803 WARN  Total entity physics calculation time: 15 
21:19:15.803 WARN  Total entity life+thought cycle time: 50 
21:19:15.803 WARN  Total entity selfie-taking time: 9 
21:19:15.804 WARN  Total time: 1057 
21:19:16.911 WARN  ~~ LOOPS: 9. ENTITY #: 365//116. VIEW #: 4. BACKLOGGED :: 229.000%! ~~ 
21:19:16.911 WARN  Total activation time: 68 
21:19:16.911 WARN  Total collision time: 494 
21:19:16.911 WARN  Total cycle time: 125 
21:19:16.911 WARN  Total player update time: 128 
21:19:16.911 WARN  Total lb+minimap processing time: 49 
21:19:16.911 WARN  Total entity physics calculation time: 34 
21:19:16.911 WARN  Total entity life+thought cycle time: 23 
21:19:16.911 WARN  Total entity selfie-taking time: 14 
21:19:16.911 WARN  Total time: 935 
21:19:17.956 WARN  ~~ LOOPS: 13. ENTITY #: 364//125. VIEW #: 4. BACKLOGGED :: 137.538%! ~~ 
21:19:17.956 WARN  Total activation time: 26 
21:19:17.956 WARN  Total collision time: 425 
21:19:17.956 WARN  Total cycle time: 145 
21:19:17.956 WARN  Total player update time: 88 
21:19:17.956 WARN  Total lb+minimap processing time: 15 
21:19:17.956 WARN  Total entity physics calculation time: 13 
21:19:17.956 WARN  Total entity life+thought cycle time: 27 
21:19:17.956 WARN  Total entity selfie-taking time: 19 
21:19:17.956 WARN  Total time: 758 
21:19:22.197 WARN  ~~ LOOPS: 14. ENTITY #: 365//121. VIEW #: 4. BACKLOGGED :: 109.286%! ~~ 
21:19:22.197 WARN  Total activation time: 28 
21:19:22.197 WARN  Total collision time: 374 
21:19:22.197 WARN  Total cycle time: 108 
21:19:22.197 WARN  Total player update time: 71 
21:19:22.197 WARN  Total lb+minimap processing time: 24 
21:19:22.197 WARN  Total entity physics calculation time: 23 
21:19:22.197 WARN  Total entity life+thought cycle time: 34 
21:19:22.197 WARN  Total entity selfie-taking time: 7 
21:19:22.197 WARN  Total time: 669 
21:19:25.275 WARN  ~~ LOOPS: 14. ENTITY #: 360//121. VIEW #: 4. BACKLOGGED :: 113.143%! ~~ 
21:19:25.275 WARN  Total activation time: 35 
21:19:25.275 WARN  Total collision time: 367 
21:19:25.278 WARN  Total cycle time: 126 
21:19:25.279 WARN  Total player update time: 82 
21:19:25.279 WARN  Total lb+minimap processing time: 18 
21:19:25.279 WARN  Total entity physics calculation time: 23 
21:19:25.280 WARN  Total entity life+thought cycle time: 34 
21:19:25.281 WARN  Total entity selfie-taking time: 9 
21:19:25.281 WARN  Total time: 694 
21:19:26.430 WARN  ~~ LOOPS: 12. ENTITY #: 360//119. VIEW #: 3. BACKLOGGED :: 172.000%! ~~ 
21:19:26.430 WARN  Total activation time: 31 
21:19:26.430 WARN  Total collision time: 550 
21:19:26.430 WARN  Total cycle time: 107 
21:19:26.430 WARN  Total player update time: 69 
21:19:26.430 WARN  Total lb+minimap processing time: 69 
21:19:26.430 WARN  Total entity physics calculation time: 20 
21:19:26.431 WARN  Total entity life+thought cycle time: 24 
21:19:26.431 WARN  Total entity selfie-taking time: 9 
21:19:26.431 WARN  Total time: 879 
21:19:27.446 WARN  ~~ LOOPS: 12. ENTITY #: 362//121. VIEW #: 3. BACKLOGGED :: 150.250%! ~~ 
21:19:27.447 WARN  Total activation time: 52 
21:19:27.447 WARN  Total collision time: 440 
21:19:27.447 WARN  Total cycle time: 109 
21:19:27.447 WARN  Total player update time: 48 
21:19:27.447 WARN  Total lb+minimap processing time: 15 
21:19:27.447 WARN  Total entity physics calculation time: 17 
21:19:27.447 WARN  Total entity life+thought cycle time: 38 
21:19:27.447 WARN  Total entity selfie-taking time: 6 
21:19:27.447 WARN  Total time: 725 
21:19:28.502 WARN  ~~ LOOPS: 14. ENTITY #: 359//119. VIEW #: 3. BACKLOGGED :: 123.214%! ~~ 
21:19:28.503 WARN  Total activation time: 27 
21:19:28.503 WARN  Total collision time: 431 
21:19:28.504 WARN  Total cycle time: 117 
21:19:28.504 WARN  Total player update time: 53 
21:19:28.504 WARN  Total lb+minimap processing time: 18 
21:19:28.505 WARN  Total entity physics calculation time: 21 
21:19:28.507 WARN  Total entity life+thought cycle time: 33 
21:19:28.508 WARN  Total entity selfie-taking time: 12 
21:19:28.509 WARN  Total time: 712 
21:19:29.581 WARN  ~~ LOOPS: 15. ENTITY #: 352//115. VIEW #: 3. BACKLOGGED :: 116.200%! ~~ 
21:19:29.581 WARN  Total activation time: 32 
21:19:29.581 WARN  Total collision time: 414 
21:19:29.581 WARN  Total cycle time: 135 
21:19:29.581 WARN  Total player update time: 48 
21:19:29.581 WARN  Total lb+minimap processing time: 27 
21:19:29.581 WARN  Total entity physics calculation time: 38 
21:19:29.581 WARN  Total entity life+thought cycle time: 31 
21:19:29.581 WARN  Total entity selfie-taking time: 7 
21:19:29.581 WARN  Total time: 732 
21:19:30.660 WARN  ~~ LOOPS: 10. ENTITY #: 345//107. VIEW #: 3. BACKLOGGED :: 147.300%! ~~ 
21:19:30.663 WARN  Total activation time: 28 
21:19:30.663 WARN  Total collision time: 347 
21:19:30.663 WARN  Total cycle time: 116 
21:19:30.663 WARN  Total player update time: 51 
21:19:30.663 WARN  Total lb+minimap processing time: 62 
21:19:30.663 WARN  Total entity physics calculation time: 24 
21:19:30.663 WARN  Total entity life+thought cycle time: 18 
21:19:30.663 WARN  Total entity selfie-taking time: 16 
21:19:30.663 WARN  Total time: 662 
21:19:31.860 WARN  ~~ LOOPS: 7. ENTITY #: 344//101. VIEW #: 3. BACKLOGGED :: 375.429%! ~~ 
21:19:31.860 WARN  Total activation time: 88 
21:19:31.860 WARN  Total collision time: 641 
21:19:31.860 WARN  Total cycle time: 147 
21:19:31.860 WARN  Total player update time: 124 
21:19:31.860 WARN  Total lb+minimap processing time: 30 
21:19:31.860 WARN  Total entity physics calculation time: 55 
21:19:31.860 WARN  Total entity life+thought cycle time: 16 
21:19:31.860 WARN  Total entity selfie-taking time: 16 
21:19:31.860 WARN  Total time: 1117 
21:19:32.973 WARN  ~~ LOOPS: 8. ENTITY #: 348//108. VIEW #: 3. BACKLOGGED :: 290.250%! ~~ 
21:19:32.973 WARN  Total activation time: 72 
21:19:32.973 WARN  Total collision time: 469 
21:19:32.974 WARN  Total cycle time: 233 
21:19:32.974 WARN  Total player update time: 157 
21:19:32.974 WARN  Total lb+minimap processing time: 31 
21:19:32.974 WARN  Total entity physics calculation time: 57 
21:19:32.975 WARN  Total entity life+thought cycle time: 60 
21:19:32.975 WARN  Total entity selfie-taking time: 32 
21:19:32.975 WARN  Total time: 1111 
21:19:33.998 WARN  ~~ LOOPS: 12. ENTITY #: 346//101. VIEW #: 3. BACKLOGGED :: 143.500%! ~~ 
21:19:33.999 WARN  Total activation time: 29 
21:19:34.003 WARN  Total collision time: 413 
21:19:34.003 WARN  Total cycle time: 132 
21:19:34.003 WARN  Total player update time: 66 
21:19:34.004 WARN  Total lb+minimap processing time: 28 
21:19:34.007 WARN  Total entity physics calculation time: 13 
21:19:34.008 WARN  Total entity life+thought cycle time: 51 
21:19:34.008 WARN  Total entity selfie-taking time: 5 
21:19:34.008 WARN  Total time: 737 
21:19:35.030 WARN  ~~ LOOPS: 15. ENTITY #: 347//105. VIEW #: 3. BACKLOGGED :: 102.200%! ~~ 
21:19:35.030 WARN  Total activation time: 34 
21:19:35.030 WARN  Total collision time: 351 
21:19:35.030 WARN  Total cycle time: 126 
21:19:35.030 WARN  Total player update time: 45 
21:19:35.030 WARN  Total lb+minimap processing time: 14 
21:19:35.030 WARN  Total entity physics calculation time: 15 
21:19:35.030 WARN  Total entity life+thought cycle time: 42 
21:19:35.030 WARN  Total entity selfie-taking time: 10 
21:19:35.030 WARN  Total time: 637 
21:19:36.040 WARN  ~~ LOOPS: 13. ENTITY #: 351//107. VIEW #: 3. BACKLOGGED :: 119.308%! ~~ 
21:19:36.040 WARN  Total activation time: 37 
21:19:36.040 WARN  Total collision time: 366 
21:19:36.040 WARN  Total cycle time: 114 
21:19:36.040 WARN  Total player update time: 43 
21:19:36.040 WARN  Total lb+minimap processing time: 32 
21:19:36.040 WARN  Total entity physics calculation time: 31 
21:19:36.040 WARN  Total entity life+thought cycle time: 27 
21:19:36.040 WARN  Total entity selfie-taking time: 11 
21:19:36.040 WARN  Total time: 661 
21:19:46.705 WARN  ~~ LOOPS: 14. ENTITY #: 285//44. VIEW #: 3. BACKLOGGED :: 126.000%! ~~ 
21:19:46.705 WARN  Total activation time: 39 
21:19:46.709 WARN  Total collision time: 317 
21:19:46.709 WARN  Total cycle time: 229 
21:19:46.709 WARN  Total player update time: 58 
21:19:46.709 WARN  Total lb+minimap processing time: 218 
21:19:46.709 WARN  Total entity physics calculation time: 40 
21:19:46.709 WARN  Total entity life+thought cycle time: 38 
21:19:46.709 WARN  Total entity selfie-taking time: 8 
21:19:46.709 WARN  Total time: 947 
21:19:47.748 WARN  ~~ LOOPS: 12. ENTITY #: 283//43. VIEW #: 3. BACKLOGGED :: 110.750%! ~~ 
21:19:47.749 WARN  Total activation time: 47 
21:19:47.749 WARN  Total collision time: 240 
21:19:47.749 WARN  Total cycle time: 156 
21:19:47.749 WARN  Total player update time: 93 
21:19:47.749 WARN  Total lb+minimap processing time: 10 
21:19:47.749 WARN  Total entity physics calculation time: 33 
21:19:47.749 WARN  Total entity life+thought cycle time: 76 
21:19:47.749 WARN  Total entity selfie-taking time: 29 
21:19:47.749 WARN  Total time: 684 
21:20:00.004 WARN  ~~ LOOPS: 13. ENTITY #: 282//43. VIEW #: 3. BACKLOGGED :: 108.231%! ~~ 
21:20:00.004 WARN  Total activation time: 58 
21:20:00.028 WARN  Total collision time: 287 
21:20:00.028 WARN  Total cycle time: 123 
21:20:00.042 WARN  Total player update time: 50 
21:20:00.042 WARN  Total lb+minimap processing time: 14 
21:20:00.060 WARN  Total entity physics calculation time: 14 
21:20:00.061 WARN  Total entity life+thought cycle time: 27 
21:20:00.061 WARN  Total entity selfie-taking time: 21 
21:20:00.061 WARN  Total time: 594 
21:20:15.357 WARN  ~~ LOOPS: 13. ENTITY #: 284//44. VIEW #: 3. BACKLOGGED :: 131.077%! ~~ 
21:20:15.357 WARN  Total activation time: 32 
21:20:15.357 WARN  Total collision time: 295 
21:20:15.357 WARN  Total cycle time: 241 
21:20:15.357 WARN  Total player update time: 50 
21:20:15.357 WARN  Total lb+minimap processing time: 10 
21:20:15.357 WARN  Total entity physics calculation time: 95 
21:20:15.358 WARN  Total entity life+thought cycle time: 21 
21:20:15.358 WARN  Total entity selfie-taking time: 3 
21:20:15.358 WARN  Total time: 747 
21:20:31.652 WARN  ~~ LOOPS: 12. ENTITY #: 286//46. VIEW #: 3. BACKLOGGED :: 142.750%! ~~ 
21:20:31.652 WARN  Total activation time: 30 
21:20:31.652 WARN  Total collision time: 402 
21:20:31.652 WARN  Total cycle time: 139 
21:20:31.652 WARN  Total player update time: 53 
21:20:31.652 WARN  Total lb+minimap processing time: 51 
21:20:31.652 WARN  Total entity physics calculation time: 30 
21:20:31.652 WARN  Total entity life+thought cycle time: 40 
21:20:31.652 WARN  Total entity selfie-taking time: 5 
21:20:31.652 WARN  Total time: 750 
21:20:46.151 WARN  ~~ LOOPS: 8. ENTITY #: 286//43. VIEW #: 3. BACKLOGGED :: 276.375%! ~~ 
21:20:46.151 WARN  Total activation time: 41 
21:20:46.151 WARN  Total collision time: 489 
21:20:46.151 WARN  Total cycle time: 207 
21:20:46.151 WARN  Total player update time: 58 
21:20:46.151 WARN  Total lb+minimap processing time: 60 
21:20:46.151 WARN  Total entity physics calculation time: 35 
21:20:46.151 WARN  Total entity life+thought cycle time: 52 
21:20:46.151 WARN  Total entity selfie-taking time: 3 
21:20:46.151 WARN  Total time: 945 
21:20:56.442 WARN  ~~ LOOPS: 13. ENTITY #: 278//37. VIEW #: 3. BACKLOGGED :: 128.308%! ~~ 
21:20:56.442 WARN  Total activation time: 42 
21:20:56.443 WARN  Total collision time: 320 
21:20:56.443 WARN  Total cycle time: 194 
21:20:56.443 WARN  Total player update time: 44 
21:20:56.444 WARN  Total lb+minimap processing time: 28 
21:20:56.451 WARN  Total entity physics calculation time: 60 
21:20:56.451 WARN  Total entity life+thought cycle time: 48 
21:20:56.451 WARN  Total entity selfie-taking time: 15 
21:20:56.452 WARN  Total time: 751 
21:21:00.577 WARN  ~~ LOOPS: 14. ENTITY #: 279//38. VIEW #: 3. BACKLOGGED :: 101.143%! ~~ 
21:21:00.577 WARN  Total activation time: 21 
21:21:00.578 WARN  Total collision time: 301 
21:21:00.578 WARN  Total cycle time: 150 
21:21:00.578 WARN  Total player update time: 18 
21:21:00.578 WARN  Total lb+minimap processing time: 13 
21:21:00.578 WARN  Total entity physics calculation time: 7 
21:21:00.578 WARN  Total entity life+thought cycle time: 60 
21:21:00.578 WARN  Total entity selfie-taking time: 10 
21:21:00.578 WARN  Total time: 580 
21:21:13.778 WARN  ~~ LOOPS: 14. ENTITY #: 290//56. VIEW #: 3. BACKLOGGED :: 109.929%! ~~ 
21:21:13.779 WARN  Total activation time: 44 
21:21:13.779 WARN  Total collision time: 259 
21:21:13.779 WARN  Total cycle time: 210 
21:21:13.779 WARN  Total player update time: 28 
21:21:13.779 WARN  Total lb+minimap processing time: 44 
21:21:13.779 WARN  Total entity physics calculation time: 13 
21:21:13.779 WARN  Total entity life+thought cycle time: 56 
21:21:13.779 WARN  Total entity selfie-taking time: 28 
21:21:13.779 WARN  Total time: 682 
21:21:14.794 WARN  ~~ LOOPS: 10. ENTITY #: 290//55. VIEW #: 3. BACKLOGGED :: 198.000%! ~~ 
21:21:14.794 WARN  Total activation time: 51 
21:21:14.794 WARN  Total collision time: 458 
21:21:14.794 WARN  Total cycle time: 151 
21:21:14.794 WARN  Total player update time: 115 
21:21:14.794 WARN  Total lb+minimap processing time: 11 
21:21:14.794 WARN  Total entity physics calculation time: 13 
21:21:14.794 WARN  Total entity life+thought cycle time: 69 
21:21:14.794 WARN  Total entity selfie-taking time: 37 
21:21:14.794 WARN  Total time: 905 
21:21:16.865 WARN  ~~ LOOPS: 15. ENTITY #: 290//56. VIEW #: 3. BACKLOGGED :: 107.200%! ~~ 
21:21:16.865 WARN  Total activation time: 38 
21:21:16.865 WARN  Total collision time: 379 
21:21:16.865 WARN  Total cycle time: 119 
21:21:16.865 WARN  Total player update time: 30 
21:21:16.865 WARN  Total lb+minimap processing time: 16 
21:21:16.865 WARN  Total entity physics calculation time: 13 
21:21:16.865 WARN  Total entity life+thought cycle time: 50 
21:21:16.865 WARN  Total entity selfie-taking time: 2 
21:21:16.865 WARN  Total time: 647 
21:21:26.037 WARN  ~~ LOOPS: 13. ENTITY #: 294//68. VIEW #: 3. BACKLOGGED :: 111.000%! ~~ 
21:21:26.037 WARN  Total activation time: 32 
21:21:26.037 WARN  Total collision time: 340 
21:21:26.037 WARN  Total cycle time: 109 
21:21:26.037 WARN  Total player update time: 30 
21:21:26.037 WARN  Total lb+minimap processing time: 49 
21:21:26.037 WARN  Total entity physics calculation time: 34 
21:21:26.037 WARN  Total entity life+thought cycle time: 21 
21:21:26.037 WARN  Total entity selfie-taking time: 6 
21:21:26.037 WARN  Total time: 621 
21:21:27.151 WARN  ~~ LOOPS: 12. ENTITY #: 293//71. VIEW #: 3. BACKLOGGED :: 161.750%! ~~ 
21:21:27.151 WARN  Total activation time: 24 
21:21:27.152 WARN  Total collision time: 493 
21:21:27.152 WARN  Total cycle time: 130 
21:21:27.152 WARN  Total player update time: 26 
21:21:27.152 WARN  Total lb+minimap processing time: 42 
21:21:27.152 WARN  Total entity physics calculation time: 41 
21:21:27.152 WARN  Total entity life+thought cycle time: 41 
21:21:27.152 WARN  Total entity selfie-taking time: 3 
21:21:27.152 WARN  Total time: 800 
21:21:28.213 WARN  ~~ LOOPS: 12. ENTITY #: 291//65. VIEW #: 3. BACKLOGGED :: 159.000%! ~~ 
21:21:28.213 WARN  Total activation time: 17 
21:21:28.214 WARN  Total collision time: 507 
21:21:28.214 WARN  Total cycle time: 112 
21:21:28.214 WARN  Total player update time: 36 
21:21:28.214 WARN  Total lb+minimap processing time: 28 
21:21:28.215 WARN  Total entity physics calculation time: 34 
21:21:28.215 WARN  Total entity life+thought cycle time: 24 
21:21:28.215 WARN  Total entity selfie-taking time: 16 
21:21:28.215 WARN  Total time: 774 
21:21:29.238 WARN  ~~ LOOPS: 13. ENTITY #: 290//68. VIEW #: 3. BACKLOGGED :: 125.077%! ~~ 
21:21:29.238 WARN  Total activation time: 16 
21:21:29.238 WARN  Total collision time: 423 
21:21:29.238 WARN  Total cycle time: 103 
21:21:29.238 WARN  Total player update time: 29 
21:21:29.238 WARN  Total lb+minimap processing time: 20 
21:21:29.238 WARN  Total entity physics calculation time: 22 
21:21:29.238 WARN  Total entity life+thought cycle time: 40 
21:21:29.238 WARN  Total entity selfie-taking time: 11 
21:21:29.238 WARN  Total time: 664 
21:21:31.565 WARN  ~~ LOOPS: 9. ENTITY #: 284//59. VIEW #: 3. BACKLOGGED :: 298.667%! ~~ 
21:21:31.565 WARN  Total activation time: 42 
21:21:31.565 WARN  Total collision time: 659 
21:21:31.565 WARN  Total cycle time: 194 
21:21:31.565 WARN  Total player update time: 48 
21:21:31.565 WARN  Total lb+minimap processing time: 127 
21:21:31.565 WARN  Total entity physics calculation time: 56 
21:21:31.565 WARN  Total entity life+thought cycle time: 16 
21:21:31.565 WARN  Total entity selfie-taking time: 10 
21:21:31.565 WARN  Total time: 1152 
21:21:32.598 WARN  ~~ LOOPS: 9. ENTITY #: 283//60. VIEW #: 3. BACKLOGGED :: 189.667%! ~~ 
21:21:32.598 WARN  Total activation time: 30 
21:21:32.598 WARN  Total collision time: 452 
21:21:32.598 WARN  Total cycle time: 87 
21:21:32.598 WARN  Total player update time: 39 
21:21:32.598 WARN  Total lb+minimap processing time: 25 
21:21:32.598 WARN  Total entity physics calculation time: 8 
21:21:32.598 WARN  Total entity life+thought cycle time: 23 
21:21:32.598 WARN  Total entity selfie-taking time: 2 
21:21:32.598 WARN  Total time: 666 
21:21:33.694 WARN  ~~ LOOPS: 13. ENTITY #: 283//58. VIEW #: 3. BACKLOGGED :: 138.462%! ~~ 
21:21:33.694 WARN  Total activation time: 43 
21:21:33.694 WARN  Total collision time: 427 
21:21:33.694 WARN  Total cycle time: 128 
21:21:33.694 WARN  Total player update time: 33 
21:21:33.694 WARN  Total lb+minimap processing time: 52 
21:21:33.694 WARN  Total entity physics calculation time: 23 
21:21:33.694 WARN  Total entity life+thought cycle time: 26 
21:21:33.694 WARN  Total entity selfie-taking time: 7 
21:21:33.694 WARN  Total time: 739 
21:21:34.731 WARN  ~~ LOOPS: 13. ENTITY #: 283//59. VIEW #: 3. BACKLOGGED :: 136.846%! ~~ 
21:21:34.731 WARN  Total activation time: 82 
21:21:34.731 WARN  Total collision time: 411 
21:21:34.731 WARN  Total cycle time: 100 
21:21:34.731 WARN  Total player update time: 25 
21:21:34.731 WARN  Total lb+minimap processing time: 34 
21:21:34.731 WARN  Total entity physics calculation time: 9 
21:21:34.731 WARN  Total entity life+thought cycle time: 20 
21:21:34.731 WARN  Total entity selfie-taking time: 13 
21:21:34.731 WARN  Total time: 694 
