12:11:10.741 WARN  Malformed command packet. Kicking. 1 warning. 
15:58:12.811 WARN  Total activation time: 5 
15:58:12.811 WARN  Total collision time: 1 
15:58:12.811 WARN  Total cycle time: 881 
15:58:12.811 WARN  Total player update time: 5 
15:58:12.811 WARN  Total lb+minimap processing time: 11 
15:58:12.812 WARN  Total entity physics calculation time: 2 
15:58:12.812 WARN  Total entity life+thought cycle time: 871 
15:58:12.812 WARN  Total entity selfie-taking time: 4 
15:58:12.812 WARN  Total time: 1780 
15:58:13.841 WARN  ~~ LOOPS: 2. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 1462.500%! ~~ 
15:58:13.841 WARN  Total activation time: 4 
15:58:13.841 WARN  Total collision time: 1 
15:58:13.842 WARN  Total cycle time: 970 
15:58:13.842 WARN  Total player update time: 2 
15:58:13.842 WARN  Total lb+minimap processing time: 20 
15:58:13.842 WARN  Total entity physics calculation time: 1 
15:58:13.842 WARN  Total entity life+thought cycle time: 9 
15:58:13.843 WARN  Total entity selfie-taking time: 2 
15:58:13.843 WARN  Total time: 1009 
15:58:15.860 WARN  ~~ LOOPS: 2. ENTITY #: 366//142. VIEW #: 1. BACKLOGGED :: 1386.000%! ~~ 
15:58:15.861 WARN  Total activation time: 5 
15:58:15.861 WARN  Total collision time: 0 
15:58:15.861 WARN  Total cycle time: 919 
15:58:15.861 WARN  Total player update time: 3 
15:58:15.861 WARN  Total lb+minimap processing time: 12 
15:58:15.861 WARN  Total entity physics calculation time: 0 
15:58:15.861 WARN  Total entity life+thought cycle time: 7 
15:58:15.861 WARN  Total entity selfie-taking time: 1 
15:58:15.861 WARN  Total time: 947 
15:58:16.874 WARN  ~~ LOOPS: 3. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 899.000%! ~~ 
15:58:16.874 WARN  Total activation time: 886 
15:58:16.874 WARN  Total collision time: 0 
15:58:16.874 WARN  Total cycle time: 13 
15:58:16.874 WARN  Total player update time: 3 
15:58:16.874 WARN  Total lb+minimap processing time: 13 
15:58:16.874 WARN  Total entity physics calculation time: 1 
15:58:16.874 WARN  Total entity life+thought cycle time: 6 
15:58:16.874 WARN  Total entity selfie-taking time: 0 
15:58:16.874 WARN  Total time: 922 
15:58:20.816 WARN  ~~ LOOPS: 5. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 493.800%! ~~ 
15:58:20.816 WARN  Total activation time: 6 
15:58:20.816 WARN  Total collision time: 0 
15:58:20.816 WARN  Total cycle time: 817 
15:58:20.816 WARN  Total player update time: 2 
15:58:20.816 WARN  Total lb+minimap processing time: 13 
15:58:20.816 WARN  Total entity physics calculation time: 2 
15:58:20.816 WARN  Total entity life+thought cycle time: 7 
15:58:20.816 WARN  Total entity selfie-taking time: 3 
15:58:20.816 WARN  Total time: 850 
15:58:22.796 WARN  ~~ LOOPS: 1. ENTITY #: 366//142. VIEW #: 1. BACKLOGGED :: 2916.000%! ~~ 
15:58:22.797 WARN  Total activation time: 2 
15:58:22.797 WARN  Total collision time: 964 
15:58:22.797 WARN  Total cycle time: 6 
15:58:22.798 WARN  Total player update time: 4 
15:58:22.798 WARN  Total lb+minimap processing time: 980 
15:58:22.798 WARN  Total entity physics calculation time: 0 
15:58:22.798 WARN  Total entity life+thought cycle time: 5 
15:58:22.798 WARN  Total entity selfie-taking time: 0 
15:58:22.799 WARN  Total time: 1961 
15:58:26.784 WARN  ~~ LOOPS: 1. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 2880.000%! ~~ 
15:58:26.784 WARN  Total activation time: 1 
15:58:26.784 WARN  Total collision time: 0 
15:58:26.784 WARN  Total cycle time: 959 
15:58:26.784 WARN  Total player update time: 1 
15:58:26.784 WARN  Total lb+minimap processing time: 13 
15:58:26.784 WARN  Total entity physics calculation time: 953 
15:58:26.784 WARN  Total entity life+thought cycle time: 4 
15:58:26.784 WARN  Total entity selfie-taking time: 1 
15:58:26.784 WARN  Total time: 1932 
15:58:29.812 WARN  ~~ LOOPS: 3. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 937.000%! ~~ 
15:58:29.812 WARN  Total activation time: 5 
15:58:29.812 WARN  Total collision time: 1 
15:58:29.812 WARN  Total cycle time: 931 
15:58:29.812 WARN  Total player update time: 2 
15:58:29.812 WARN  Total lb+minimap processing time: 16 
15:58:29.812 WARN  Total entity physics calculation time: 0 
15:58:29.812 WARN  Total entity life+thought cycle time: 923 
15:58:29.813 WARN  Total entity selfie-taking time: 1 
15:58:29.813 WARN  Total time: 1879 
15:58:30.829 WARN  ~~ LOOPS: 2. ENTITY #: 366//143. VIEW #: 1. BACKLOGGED :: 1449.000%! ~~ 
15:58:30.829 WARN  Total activation time: 3 
15:58:30.829 WARN  Total collision time: 2 
15:58:30.829 WARN  Total cycle time: 961 
15:58:30.830 WARN  Total player update time: 2 
15:58:30.830 WARN  Total lb+minimap processing time: 12 
15:58:30.830 WARN  Total entity physics calculation time: 952 
15:58:30.830 WARN  Total entity life+thought cycle time: 2 
15:58:30.830 WARN  Total entity selfie-taking time: 0 
15:58:30.830 WARN  Total time: 1934 
15:58:31.837 WARN  ~~ LOOPS: 2. ENTITY #: 366//152. VIEW #: 1. BACKLOGGED :: 1395.000%! ~~ 
15:58:31.837 WARN  Total activation time: 922 
15:58:31.837 WARN  Total collision time: 1 
15:58:31.838 WARN  Total cycle time: 7 
15:58:31.838 WARN  Total player update time: 0 
15:58:31.838 WARN  Total lb+minimap processing time: 9 
15:58:31.838 WARN  Total entity physics calculation time: 0 
15:58:31.838 WARN  Total entity life+thought cycle time: 1 
15:58:31.838 WARN  Total entity selfie-taking time: 1 
15:58:31.838 WARN  Total time: 941 
15:58:33.863 WARN  ~~ LOOPS: 3. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 895.000%! ~~ 
15:58:33.864 WARN  Total activation time: 5 
15:58:33.864 WARN  Total collision time: 1 
15:58:33.864 WARN  Total cycle time: 889 
15:58:33.864 WARN  Total player update time: 2 
15:58:33.864 WARN  Total lb+minimap processing time: 15 
15:58:33.864 WARN  Total entity physics calculation time: 1 
15:58:33.864 WARN  Total entity life+thought cycle time: 879 
15:58:33.865 WARN  Total entity selfie-taking time: 1 
15:58:33.865 WARN  Total time: 1793 
15:58:34.872 WARN  ~~ LOOPS: 2. ENTITY #: 366//150. VIEW #: 1. BACKLOGGED :: 1401.000%! ~~ 
15:58:34.872 WARN  Total activation time: 915 
15:58:34.872 WARN  Total collision time: 1 
15:58:34.872 WARN  Total cycle time: 18 
15:58:34.872 WARN  Total player update time: 4 
15:58:34.872 WARN  Total lb+minimap processing time: 8 
15:58:34.872 WARN  Total entity physics calculation time: 2 
15:58:34.872 WARN  Total entity life+thought cycle time: 8 
15:58:34.872 WARN  Total entity selfie-taking time: 4 
15:58:34.872 WARN  Total time: 960 
15:58:36.785 WARN  ~~ LOOPS: 3. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 938.000%! ~~ 
15:58:36.786 WARN  Total activation time: 914 
15:58:36.786 WARN  Total collision time: 4 
15:58:36.786 WARN  Total cycle time: 20 
15:58:36.786 WARN  Total player update time: 1 
15:58:36.786 WARN  Total lb+minimap processing time: 905 
15:58:36.786 WARN  Total entity physics calculation time: 0 
15:58:36.786 WARN  Total entity life+thought cycle time: 7 
15:58:36.786 WARN  Total entity selfie-taking time: 1 
15:58:36.787 WARN  Total time: 1852 
15:58:37.797 WARN  ~~ LOOPS: 4. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 672.000%! ~~ 
15:58:37.797 WARN  Total activation time: 7 
15:58:37.797 WARN  Total collision time: 1 
15:58:37.797 WARN  Total cycle time: 888 
15:58:37.797 WARN  Total player update time: 2 
15:58:37.797 WARN  Total lb+minimap processing time: 8 
15:58:37.797 WARN  Total entity physics calculation time: 3 
15:58:37.797 WARN  Total entity life+thought cycle time: 7 
15:58:37.797 WARN  Total entity selfie-taking time: 3 
15:58:37.797 WARN  Total time: 919 
15:58:40.849 WARN  ~~ LOOPS: 3. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 939.000%! ~~ 
15:58:40.849 WARN  Total activation time: 917 
15:58:40.849 WARN  Total collision time: 5 
15:58:40.849 WARN  Total cycle time: 17 
15:58:40.849 WARN  Total player update time: 2 
15:58:40.849 WARN  Total lb+minimap processing time: 13 
15:58:40.849 WARN  Total entity physics calculation time: 1 
15:58:40.850 WARN  Total entity life+thought cycle time: 5 
15:58:40.850 WARN  Total entity selfie-taking time: 4 
15:58:40.850 WARN  Total time: 964 
15:58:41.871 WARN  ~~ LOOPS: 3. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 900.000%! ~~ 
15:58:41.871 WARN  Total activation time: 879 
15:58:41.871 WARN  Total collision time: 3 
15:58:41.871 WARN  Total cycle time: 18 
15:58:41.875 WARN  Total player update time: 2 
15:58:41.875 WARN  Total lb+minimap processing time: 18 
15:58:41.875 WARN  Total entity physics calculation time: 2 
15:58:41.876 WARN  Total entity life+thought cycle time: 5 
15:58:41.876 WARN  Total entity selfie-taking time: 2 
15:58:41.876 WARN  Total time: 929 
15:58:43.796 WARN  ~~ LOOPS: 4. ENTITY #: 366//148. VIEW #: 1. BACKLOGGED :: 698.250%! ~~ 
15:58:43.796 WARN  Total activation time: 910 
15:58:43.796 WARN  Total collision time: 1 
15:58:43.796 WARN  Total cycle time: 20 
15:58:43.796 WARN  Total player update time: 1 
15:58:43.796 WARN  Total lb+minimap processing time: 913 
15:58:43.796 WARN  Total entity physics calculation time: 2 
15:58:43.796 WARN  Total entity life+thought cycle time: 6 
15:58:43.796 WARN  Total entity selfie-taking time: 4 
15:58:43.796 WARN  Total time: 1857 
15:58:45.826 WARN  ~~ LOOPS: 2. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 1398.000%! ~~ 
15:58:45.826 WARN  Total activation time: 4 
15:58:45.826 WARN  Total collision time: 1 
15:58:45.826 WARN  Total cycle time: 927 
15:58:45.826 WARN  Total player update time: 2 
15:58:45.826 WARN  Total lb+minimap processing time: 16 
15:58:45.826 WARN  Total entity physics calculation time: 0 
15:58:45.826 WARN  Total entity life+thought cycle time: 7 
15:58:45.826 WARN  Total entity selfie-taking time: 3 
15:58:45.826 WARN  Total time: 960 
15:58:46.837 WARN  ~~ LOOPS: 3. ENTITY #: 366//148. VIEW #: 1. BACKLOGGED :: 930.000%! ~~ 
15:58:46.837 WARN  Total activation time: 5 
15:58:46.837 WARN  Total collision time: 1 
15:58:46.837 WARN  Total cycle time: 924 
15:58:46.837 WARN  Total player update time: 1 
15:58:46.837 WARN  Total lb+minimap processing time: 10 
15:58:46.837 WARN  Total entity physics calculation time: 1 
15:58:46.837 WARN  Total entity life+thought cycle time: 916 
15:58:46.837 WARN  Total entity selfie-taking time: 4 
15:58:46.837 WARN  Total time: 1862 
15:58:47.854 WARN  ~~ LOOPS: 3. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 903.000%! ~~ 
15:58:47.854 WARN  Total activation time: 6 
15:58:47.855 WARN  Total collision time: 1 
15:58:47.855 WARN  Total cycle time: 896 
15:58:47.855 WARN  Total player update time: 1 
15:58:47.856 WARN  Total lb+minimap processing time: 17 
15:58:47.856 WARN  Total entity physics calculation time: 2 
15:58:47.856 WARN  Total entity life+thought cycle time: 10 
15:58:47.856 WARN  Total entity selfie-taking time: 3 
15:58:47.856 WARN  Total time: 936 
15:58:49.874 WARN  ~~ LOOPS: 9. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 243.000%! ~~ 
15:58:49.874 WARN  Total activation time: 402 
15:58:49.874 WARN  Total collision time: 5 
15:58:49.874 WARN  Total cycle time: 322 
15:58:49.874 WARN  Total player update time: 3 
15:58:49.874 WARN  Total lb+minimap processing time: 9 
15:58:49.874 WARN  Total entity physics calculation time: 5 
15:58:49.874 WARN  Total entity life+thought cycle time: 296 
15:58:49.874 WARN  Total entity selfie-taking time: 3 
15:58:49.874 WARN  Total time: 1045 
15:58:51.801 WARN  ~~ LOOPS: 4. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 733.500%! ~~ 
15:58:51.801 WARN  Total activation time: 7 
15:58:51.801 WARN  Total collision time: 2 
15:58:51.801 WARN  Total cycle time: 969 
15:58:51.801 WARN  Total player update time: 2 
15:58:51.801 WARN  Total lb+minimap processing time: 14 
15:58:51.801 WARN  Total entity physics calculation time: 3 
15:58:51.801 WARN  Total entity life+thought cycle time: 10 
15:58:51.801 WARN  Total entity selfie-taking time: 2 
15:58:51.801 WARN  Total time: 1009 
15:58:53.797 WARN  ~~ LOOPS: 2. ENTITY #: 366//143. VIEW #: 1. BACKLOGGED :: 1399.500%! ~~ 
15:58:53.797 WARN  Total activation time: 3 
15:58:53.797 WARN  Total collision time: 1 
15:58:53.797 WARN  Total cycle time: 929 
15:58:53.797 WARN  Total player update time: 3 
15:58:53.797 WARN  Total lb+minimap processing time: 14 
15:58:53.797 WARN  Total entity physics calculation time: 4 
15:58:53.797 WARN  Total entity life+thought cycle time: 0 
15:58:53.797 WARN  Total entity selfie-taking time: 1 
15:58:53.797 WARN  Total time: 955 
15:58:57.789 WARN  ~~ LOOPS: 1. ENTITY #: 366//151. VIEW #: 1. BACKLOGGED :: 2964.000%! ~~ 
15:58:57.789 WARN  Total activation time: 982 
15:58:57.789 WARN  Total collision time: 1 
15:58:57.789 WARN  Total cycle time: 5 
15:58:57.789 WARN  Total player update time: 1 
15:58:57.789 WARN  Total lb+minimap processing time: 986 
15:58:57.789 WARN  Total entity physics calculation time: 1 
15:58:57.789 WARN  Total entity life+thought cycle time: 1 
15:58:57.789 WARN  Total entity selfie-taking time: 1 
15:58:57.789 WARN  Total time: 1978 
15:59:01.805 WARN  ~~ LOOPS: 2. ENTITY #: 366//142. VIEW #: 1. BACKLOGGED :: 1381.500%! ~~ 
15:59:01.805 WARN  Total activation time: 4 
15:59:01.805 WARN  Total collision time: 4 
15:59:01.805 WARN  Total cycle time: 913 
15:59:01.805 WARN  Total player update time: 1 
15:59:01.805 WARN  Total lb+minimap processing time: 12 
15:59:01.805 WARN  Total entity physics calculation time: 1 
15:59:01.805 WARN  Total entity life+thought cycle time: 905 
15:59:01.805 WARN  Total entity selfie-taking time: 2 
15:59:01.805 WARN  Total time: 1842 
15:59:09.812 WARN  ~~ LOOPS: 4. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 675.750%! ~~ 
15:59:09.812 WARN  Total activation time: 7 
15:59:09.812 WARN  Total collision time: 2 
15:59:09.812 WARN  Total cycle time: 892 
15:59:09.812 WARN  Total player update time: 4 
15:59:09.812 WARN  Total lb+minimap processing time: 20 
15:59:09.812 WARN  Total entity physics calculation time: 1 
15:59:09.813 WARN  Total entity life+thought cycle time: 881 
15:59:09.813 WARN  Total entity selfie-taking time: 0 
15:59:09.813 WARN  Total time: 1807 
15:59:10.834 WARN  ~~ LOOPS: 2. ENTITY #: 366//143. VIEW #: 1. BACKLOGGED :: 1468.500%! ~~ 
15:59:10.834 WARN  Total activation time: 3 
15:59:10.834 WARN  Total collision time: 2 
15:59:10.834 WARN  Total cycle time: 974 
15:59:10.834 WARN  Total player update time: 2 
15:59:10.834 WARN  Total lb+minimap processing time: 14 
15:59:10.834 WARN  Total entity physics calculation time: 3 
15:59:10.834 WARN  Total entity life+thought cycle time: 2 
15:59:10.834 WARN  Total entity selfie-taking time: 2 
15:59:10.834 WARN  Total time: 1002 
15:59:12.811 WARN  ~~ LOOPS: 2. ENTITY #: 366//146. VIEW #: 1. BACKLOGGED :: 2835.000%! ~~ 
15:59:12.811 WARN  Total activation time: 963 
15:59:12.811 WARN  Total collision time: 1 
15:59:12.811 WARN  Total cycle time: 926 
15:59:12.811 WARN  Total player update time: 2 
15:59:12.811 WARN  Total lb+minimap processing time: 17 
15:59:12.811 WARN  Total entity physics calculation time: 1 
15:59:12.811 WARN  Total entity life+thought cycle time: 6 
15:59:12.811 WARN  Total entity selfie-taking time: 0 
15:59:12.811 WARN  Total time: 1916 
15:59:17.795 WARN  ~~ LOOPS: 3. ENTITY #: 366//144. VIEW #: 1. BACKLOGGED :: 891.000%! ~~ 
15:59:17.795 WARN  Total activation time: 5 
15:59:17.795 WARN  Total collision time: 1 
15:59:17.795 WARN  Total cycle time: 885 
15:59:17.795 WARN  Total player update time: 1 
15:59:17.795 WARN  Total lb+minimap processing time: 982 
15:59:17.795 WARN  Total entity physics calculation time: 1 
15:59:17.795 WARN  Total entity life+thought cycle time: 5 
15:59:17.796 WARN  Total entity selfie-taking time: 2 
15:59:17.796 WARN  Total time: 1882 
15:59:21.797 WARN  ~~ LOOPS: 1. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 2901.000%! ~~ 
15:59:21.797 WARN  Total activation time: 1 
15:59:21.797 WARN  Total collision time: 1 
15:59:21.798 WARN  Total cycle time: 965 
15:59:21.798 WARN  Total player update time: 1 
15:59:21.798 WARN  Total lb+minimap processing time: 1003 
15:59:21.799 WARN  Total entity physics calculation time: 961 
15:59:21.799 WARN  Total entity life+thought cycle time: 2 
15:59:21.799 WARN  Total entity selfie-taking time: 0 
15:59:21.799 WARN  Total time: 2934 
15:59:23.794 WARN  ~~ LOOPS: 1. ENTITY #: 366//147. VIEW #: 1. BACKLOGGED :: 2967.000%! ~~ 
15:59:23.794 WARN  Total activation time: 2 
15:59:23.794 WARN  Total collision time: 1 
15:59:23.794 WARN  Total cycle time: 986 
15:59:23.794 WARN  Total player update time: 1 
15:59:23.813 WARN  Total lb+minimap processing time: 987 
15:59:23.813 WARN  Total entity physics calculation time: 1 
15:59:23.813 WARN  Total entity life+thought cycle time: 1 
15:59:23.814 WARN  Total entity selfie-taking time: 2 
15:59:23.814 WARN  Total time: 1981 
15:59:27.795 WARN  ~~ LOOPS: 1. ENTITY #: 366//151. VIEW #: 1. BACKLOGGED :: 2997.000%! ~~ 
15:59:27.795 WARN  Total activation time: 2 
15:59:27.795 WARN  Total collision time: 0 
15:59:27.795 WARN  Total cycle time: 997 
15:59:27.795 WARN  Total player update time: 0 
15:59:27.795 WARN  Total lb+minimap processing time: 9 
15:59:27.796 WARN  Total entity physics calculation time: 2 
15:59:27.796 WARN  Total entity life+thought cycle time: 986 
15:59:27.796 WARN  Total entity selfie-taking time: 2 
15:59:27.796 WARN  Total time: 1998 
15:59:28.805 WARN  ~~ LOOPS: 1. ENTITY #: 366//150. VIEW #: 1. BACKLOGGED :: 2913.000%! ~~ 
15:59:28.806 WARN  Total activation time: 965 
15:59:28.806 WARN  Total collision time: 1 
15:59:28.806 WARN  Total cycle time: 5 
15:59:28.806 WARN  Total player update time: 3 
15:59:28.806 WARN  Total lb+minimap processing time: 10 
15:59:28.806 WARN  Total entity physics calculation time: 0 
15:59:28.806 WARN  Total entity life+thought cycle time: 3 
15:59:28.806 WARN  Total entity selfie-taking time: 1 
15:59:28.806 WARN  Total time: 988 
15:59:35.803 WARN  ~~ LOOPS: 2. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 1458.000%! ~~ 
15:59:35.803 WARN  Total activation time: 4 
15:59:35.803 WARN  Total collision time: 0 
15:59:35.803 WARN  Total cycle time: 968 
15:59:35.803 WARN  Total player update time: 1 
15:59:35.803 WARN  Total lb+minimap processing time: 12 
15:59:35.803 WARN  Total entity physics calculation time: 0 
15:59:35.803 WARN  Total entity life+thought cycle time: 959 
15:59:35.803 WARN  Total entity selfie-taking time: 2 
15:59:35.803 WARN  Total time: 1946 
15:59:37.798 WARN  ~~ LOOPS: 1. ENTITY #: 366//151. VIEW #: 1. BACKLOGGED :: 2979.000%! ~~ 
15:59:37.798 WARN  Total activation time: 2 
15:59:37.798 WARN  Total collision time: 1 
15:59:37.798 WARN  Total cycle time: 990 
15:59:37.798 WARN  Total player update time: 3 
15:59:37.798 WARN  Total lb+minimap processing time: 14 
15:59:37.798 WARN  Total entity physics calculation time: 0 
15:59:37.798 WARN  Total entity life+thought cycle time: 986 
15:59:37.798 WARN  Total entity selfie-taking time: 0 
15:59:37.798 WARN  Total time: 1996 
15:59:40.788 WARN  ~~ LOOPS: 2. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 1503.000%! ~~ 
15:59:40.788 WARN  Total activation time: 4 
15:59:40.788 WARN  Total collision time: 0 
15:59:40.788 WARN  Total cycle time: 998 
15:59:40.788 WARN  Total player update time: 4 
15:59:40.788 WARN  Total lb+minimap processing time: 992 
15:59:40.788 WARN  Total entity physics calculation time: 0 
15:59:40.788 WARN  Total entity life+thought cycle time: 994 
15:59:40.788 WARN  Total entity selfie-taking time: 1 
15:59:40.788 WARN  Total time: 2993 
15:59:41.794 WARN  ~~ LOOPS: 1. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 2916.000%! ~~ 
15:59:41.794 WARN  Total activation time: 2 
15:59:41.794 WARN  Total collision time: 0 
15:59:41.794 WARN  Total cycle time: 970 
15:59:41.794 WARN  Total player update time: 1 
15:59:41.794 WARN  Total lb+minimap processing time: 9 
15:59:41.794 WARN  Total entity physics calculation time: 1 
15:59:41.794 WARN  Total entity life+thought cycle time: 3 
15:59:41.794 WARN  Total entity selfie-taking time: 965 
15:59:41.794 WARN  Total time: 1951 
15:59:42.806 WARN  ~~ LOOPS: 2. ENTITY #: 366//145. VIEW #: 1. BACKLOGGED :: 1414.500%! ~~ 
15:59:42.806 WARN  Total activation time: 4 
15:59:42.806 WARN  Total collision time: 0 
15:59:42.806 WARN  Total cycle time: 939 
15:59:42.806 WARN  Total player update time: 1 
15:59:42.806 WARN  Total lb+minimap processing time: 13 
15:59:42.806 WARN  Total entity physics calculation time: 1 
15:59:42.806 WARN  Total entity life+thought cycle time: 7 
15:59:42.806 WARN  Total entity selfie-taking time: 0 
15:59:42.807 WARN  Total time: 965 
15:59:46.810 WARN  ~~ LOOPS: 5. ENTITY #: 366//143. VIEW #: 1. BACKLOGGED :: 522.000%! ~~ 
15:59:46.811 WARN  Total activation time: 838 
15:59:46.811 WARN  Total collision time: 2 
15:59:46.811 WARN  Total cycle time: 30 
15:59:46.811 WARN  Total player update time: 4 
15:59:46.811 WARN  Total lb+minimap processing time: 13 
15:59:46.811 WARN  Total entity physics calculation time: 3 
15:59:46.811 WARN  Total entity life+thought cycle time: 12 
15:59:46.811 WARN  Total entity selfie-taking time: 5 
15:59:46.811 WARN  Total time: 907 
15:59:47.820 WARN  ~~ LOOPS: 1. ENTITY #: 366//141. VIEW #: 1. BACKLOGGED :: 2880.000%! ~~ 
15:59:47.820 WARN  Total activation time: 2 
15:59:47.820 WARN  Total collision time: 0 
15:59:47.820 WARN  Total cycle time: 958 
15:59:47.820 WARN  Total player update time: 1 
15:59:47.821 WARN  Total lb+minimap processing time: 9 
15:59:47.821 WARN  Total entity physics calculation time: 952 
15:59:47.821 WARN  Total entity life+thought cycle time: 2 
15:59:47.821 WARN  Total entity selfie-taking time: 2 
15:59:47.821 WARN  Total time: 1926 
15:59:49.839 WARN  ~~ LOOPS: 3. ENTITY #: 366//143. VIEW #: 1. BACKLOGGED :: 889.000%! ~~ 
15:59:49.839 WARN  Total activation time: 4 
15:59:49.839 WARN  Total collision time: 2 
15:59:49.839 WARN  Total cycle time: 883 
15:59:49.839 WARN  Total player update time: 2 
15:59:49.839 WARN  Total lb+minimap processing time: 10 
15:59:49.839 WARN  Total entity physics calculation time: 874 
15:59:49.839 WARN  Total entity life+thought cycle time: 3 
15:59:49.839 WARN  Total entity selfie-taking time: 1 
15:59:49.839 WARN  Total time: 1779 
15:59:53.819 WARN  ~~ LOOPS: 3. ENTITY #: 367//147. VIEW #: 1. BACKLOGGED :: 889.000%! ~~ 
15:59:53.819 WARN  Total activation time: 5 
15:59:53.819 WARN  Total collision time: 1 
15:59:53.819 WARN  Total cycle time: 883 
15:59:53.819 WARN  Total player update time: 2 
15:59:53.819 WARN  Total lb+minimap processing time: 14 
15:59:53.819 WARN  Total entity physics calculation time: 1 
15:59:53.819 WARN  Total entity life+thought cycle time: 6 
15:59:53.819 WARN  Total entity selfie-taking time: 871 
15:59:53.819 WARN  Total time: 1783 
15:59:54.835 WARN  ~~ LOOPS: 3. ENTITY #: 367//145. VIEW #: 1. BACKLOGGED :: 946.000%! ~~ 
15:59:54.835 WARN  Total activation time: 925 
15:59:54.835 WARN  Total collision time: 2 
15:59:54.835 WARN  Total cycle time: 19 
15:59:54.836 WARN  Total player update time: 3 
15:59:54.836 WARN  Total lb+minimap processing time: 9 
15:59:54.836 WARN  Total entity physics calculation time: 1 
15:59:54.836 WARN  Total entity life+thought cycle time: 8 
15:59:54.836 WARN  Total entity selfie-taking time: 3 
15:59:54.836 WARN  Total time: 970 
15:59:58.784 WARN  ~~ LOOPS: 1. ENTITY #: 367//150. VIEW #: 1. BACKLOGGED :: 2880.000%! ~~ 
15:59:58.784 WARN  Total activation time: 1 
15:59:58.784 WARN  Total collision time: 0 
15:59:58.784 WARN  Total cycle time: 959 
15:59:58.784 WARN  Total player update time: 1 
15:59:58.784 WARN  Total lb+minimap processing time: 12 
15:59:58.784 WARN  Total entity physics calculation time: 1 
15:59:58.784 WARN  Total entity life+thought cycle time: 956 
15:59:58.784 WARN  Total entity selfie-taking time: 1 
15:59:58.784 WARN  Total time: 1931 
16:00:00.789 WARN  ~~ LOOPS: 2. ENTITY #: 367//141. VIEW #: 1. BACKLOGGED :: 1500.000%! ~~ 
16:00:00.789 WARN  Total activation time: 3 
16:00:00.789 WARN  Total collision time: 1 
16:00:00.789 WARN  Total cycle time: 996 
16:00:00.789 WARN  Total player update time: 2 
16:00:00.790 WARN  Total lb+minimap processing time: 986 
16:00:00.790 WARN  Total entity physics calculation time: 0 
16:00:00.790 WARN  Total entity life+thought cycle time: 2 
16:00:00.790 WARN  Total entity selfie-taking time: 3 
16:00:00.790 WARN  Total time: 1993 
16:00:02.813 WARN  ~~ LOOPS: 1. ENTITY #: 367//141. VIEW #: 1. BACKLOGGED :: 2871.000%! ~~ 
16:00:02.813 WARN  Total activation time: 2 
16:00:02.813 WARN  Total collision time: 1 
16:00:02.813 WARN  Total cycle time: 954 
16:00:02.813 WARN  Total player update time: 1 
16:00:02.814 WARN  Total lb+minimap processing time: 10 
16:00:02.814 WARN  Total entity physics calculation time: 951 
16:00:02.814 WARN  Total entity life+thought cycle time: 2 
16:00:02.814 WARN  Total entity selfie-taking time: 0 
16:00:02.814 WARN  Total time: 1921 
16:00:03.814 WARN  ~~ LOOPS: 3. ENTITY #: 367//144. VIEW #: 1. BACKLOGGED :: 900.000%! ~~ 
16:00:03.814 WARN  Total activation time: 5 
16:00:03.814 WARN  Total collision time: 1 
16:00:03.814 WARN  Total cycle time: 894 
16:00:03.814 WARN  Total player update time: 2 
16:00:03.814 WARN  Total lb+minimap processing time: 8 
16:00:03.814 WARN  Total entity physics calculation time: 2 
16:00:03.814 WARN  Total entity life+thought cycle time: 5 
16:00:03.814 WARN  Total entity selfie-taking time: 2 
16:00:03.814 WARN  Total time: 919 
16:00:04.816 WARN  ~~ LOOPS: 1. ENTITY #: 367//151. VIEW #: 1. BACKLOGGED :: 2892.000%! ~~ 
16:00:04.816 WARN  Total activation time: 2 
16:00:04.816 WARN  Total collision time: 0 
16:00:04.816 WARN  Total cycle time: 962 
16:00:04.816 WARN  Total player update time: 2 
16:00:04.816 WARN  Total lb+minimap processing time: 17 
16:00:04.817 WARN  Total entity physics calculation time: 957 
16:00:04.817 WARN  Total entity life+thought cycle time: 1 
16:00:04.817 WARN  Total entity selfie-taking time: 0 
16:00:04.817 WARN  Total time: 1941 
16:00:05.820 WARN  ~~ LOOPS: 2. ENTITY #: 367//145. VIEW #: 1. BACKLOGGED :: 1399.500%! ~~ 
16:00:05.820 WARN  Total activation time: 7 
