01:36:59.599 WARN  Malformed command packet. Kicking. 1 warning. 
16:08:52.522 WARN  Total time: 894 
16:08:53.555 WARN  ~~ LOOPS: 14. ENTITY #: 387//136. VIEW #: 1. BACKLOGGED :: 117.857%! ~~ 
16:08:53.555 WARN  Total activation time: 42 
16:08:53.555 WARN  Total collision time: 233 
16:08:53.555 WARN  Total cycle time: 272 
16:08:53.555 WARN  Total player update time: 36 
16:08:53.555 WARN  Total lb+minimap processing time: 10 
16:08:53.555 WARN  Total entity physics calculation time: 50 
16:08:53.555 WARN  Total entity life+thought cycle time: 150 
16:08:53.555 WARN  Total entity selfie-taking time: 5 
16:08:53.555 WARN  Total time: 798 
16:08:55.611 WARN  ~~ LOOPS: 14. ENTITY #: 380//129. VIEW #: 1. BACKLOGGED :: 103.500%! ~~ 
16:08:55.611 WARN  Total activation time: 39 
16:08:55.611 WARN  Total collision time: 207 
16:08:55.611 WARN  Total cycle time: 237 
16:08:55.611 WARN  Total player update time: 36 
16:08:55.611 WARN  Total lb+minimap processing time: 5 
16:08:55.611 WARN  Total entity physics calculation time: 33 
16:08:55.611 WARN  Total entity life+thought cycle time: 107 
16:08:55.611 WARN  Total entity selfie-taking time: 37 
16:08:55.612 WARN  Total time: 701 
16:09:01.712 WARN  ~~ LOOPS: 12. ENTITY #: 384//130. VIEW #: 1. BACKLOGGED :: 136.250%! ~~ 
16:09:01.712 WARN  Total activation time: 21 
16:09:01.712 WARN  Total collision time: 231 
16:09:01.712 WARN  Total cycle time: 292 
16:09:01.712 WARN  Total player update time: 55 
16:09:01.712 WARN  Total lb+minimap processing time: 3 
16:09:01.712 WARN  Total entity physics calculation time: 34 
16:09:01.712 WARN  Total entity life+thought cycle time: 59 
16:09:01.713 WARN  Total entity selfie-taking time: 100 
16:09:01.713 WARN  Total time: 795 
16:09:02.834 WARN  ~~ LOOPS: 13. ENTITY #: 385//130. VIEW #: 1. BACKLOGGED :: 143.769%! ~~ 
16:09:02.834 WARN  Total activation time: 29 
16:09:02.834 WARN  Total collision time: 264 
16:09:02.834 WARN  Total cycle time: 330 
16:09:02.834 WARN  Total player update time: 73 
16:09:02.834 WARN  Total lb+minimap processing time: 3 
16:09:02.834 WARN  Total entity physics calculation time: 50 
16:09:02.834 WARN  Total entity life+thought cycle time: 136 
16:09:02.834 WARN  Total entity selfie-taking time: 22 
16:09:02.834 WARN  Total time: 907 
16:09:03.860 WARN  ~~ LOOPS: 11. ENTITY #: 387//131. VIEW #: 1. BACKLOGGED :: 176.455%! ~~ 
16:09:03.860 WARN  Total activation time: 40 
16:09:03.860 WARN  Total collision time: 325 
16:09:03.860 WARN  Total cycle time: 282 
16:09:03.860 WARN  Total player update time: 22 
16:09:03.860 WARN  Total lb+minimap processing time: 15 
16:09:03.860 WARN  Total entity physics calculation time: 37 
16:09:03.860 WARN  Total entity life+thought cycle time: 55 
16:09:03.860 WARN  Total entity selfie-taking time: 13 
16:09:03.860 WARN  Total time: 789 
16:09:04.877 WARN  ~~ LOOPS: 9. ENTITY #: 387//128. VIEW #: 1. BACKLOGGED :: 196.000%! ~~ 
16:09:04.877 WARN  Total activation time: 30 
16:09:04.877 WARN  Total collision time: 291 
16:09:04.877 WARN  Total cycle time: 267 
16:09:04.877 WARN  Total player update time: 54 
16:09:04.877 WARN  Total lb+minimap processing time: 14 
16:09:04.877 WARN  Total entity physics calculation time: 27 
16:09:04.877 WARN  Total entity life+thought cycle time: 87 
16:09:04.877 WARN  Total entity selfie-taking time: 42 
16:09:04.877 WARN  Total time: 812 
16:09:05.898 WARN  ~~ LOOPS: 12. ENTITY #: 391//131. VIEW #: 1. BACKLOGGED :: 149.750%! ~~ 
16:09:05.898 WARN  Total activation time: 56 
16:09:05.898 WARN  Total collision time: 312 
16:09:05.898 WARN  Total cycle time: 231 
16:09:05.898 WARN  Total player update time: 51 
16:09:05.898 WARN  Total lb+minimap processing time: 6 
16:09:05.898 WARN  Total entity physics calculation time: 51 
16:09:05.898 WARN  Total entity life+thought cycle time: 87 
16:09:05.898 WARN  Total entity selfie-taking time: 19 
16:09:05.898 WARN  Total time: 813 
16:09:06.956 WARN  ~~ LOOPS: 7. ENTITY #: 387//126. VIEW #: 1. BACKLOGGED :: 286.286%! ~~ 
16:09:06.956 WARN  Total activation time: 19 
16:09:06.956 WARN  Total collision time: 343 
16:09:06.956 WARN  Total cycle time: 305 
16:09:06.956 WARN  Total player update time: 102 
16:09:06.956 WARN  Total lb+minimap processing time: 38 
16:09:06.978 WARN  Total entity physics calculation time: 143 
16:09:06.978 WARN  Total entity life+thought cycle time: 89 
16:09:06.978 WARN  Total entity selfie-taking time: 48 
16:09:06.978 WARN  Total time: 1087 
16:09:07.993 WARN  ~~ LOOPS: 14. ENTITY #: 387//127. VIEW #: 1. BACKLOGGED :: 116.143%! ~~ 
16:09:07.993 WARN  Total activation time: 33 
16:09:07.993 WARN  Total collision time: 352 
16:09:07.993 WARN  Total cycle time: 157 
16:09:07.993 WARN  Total player update time: 22 
16:09:07.993 WARN  Total lb+minimap processing time: 10 
16:09:07.993 WARN  Total entity physics calculation time: 16 
16:09:07.993 WARN  Total entity life+thought cycle time: 47 
16:09:07.993 WARN  Total entity selfie-taking time: 12 
16:09:07.993 WARN  Total time: 649 
16:09:10.097 WARN  ~~ LOOPS: 15. ENTITY #: 388//130. VIEW #: 1. BACKLOGGED :: 104.400%! ~~ 
16:09:10.097 WARN  Total activation time: 43 
16:09:10.097 WARN  Total collision time: 275 
16:09:10.097 WARN  Total cycle time: 204 
16:09:10.098 WARN  Total player update time: 30 
16:09:10.098 WARN  Total lb+minimap processing time: 31 
16:09:10.098 WARN  Total entity physics calculation time: 46 
16:09:10.098 WARN  Total entity life+thought cycle time: 43 
16:09:10.098 WARN  Total entity selfie-taking time: 4 
16:09:10.098 WARN  Total time: 676 
16:09:11.108 WARN  ~~ LOOPS: 14. ENTITY #: 387//130. VIEW #: 1. BACKLOGGED :: 113.143%! ~~ 
16:09:11.108 WARN  Total activation time: 40 
16:09:11.108 WARN  Total collision time: 258 
16:09:11.108 WARN  Total cycle time: 230 
16:09:11.108 WARN  Total player update time: 37 
16:09:11.108 WARN  Total lb+minimap processing time: 8 
16:09:11.108 WARN  Total entity physics calculation time: 44 
16:09:11.108 WARN  Total entity life+thought cycle time: 67 
16:09:11.108 WARN  Total entity selfie-taking time: 16 
16:09:11.108 WARN  Total time: 700 
16:09:12.125 WARN  ~~ LOOPS: 15. ENTITY #: 387//130. VIEW #: 1. BACKLOGGED :: 100.800%! ~~ 
16:09:12.125 WARN  Total activation time: 33 
16:09:12.125 WARN  Total collision time: 250 
16:09:12.125 WARN  Total cycle time: 220 
16:09:12.125 WARN  Total player update time: 39 
16:09:12.125 WARN  Total lb+minimap processing time: 4 
16:09:12.125 WARN  Total entity physics calculation time: 20 
16:09:12.125 WARN  Total entity life+thought cycle time: 59 
16:09:12.125 WARN  Total entity selfie-taking time: 25 
16:09:12.125 WARN  Total time: 650 
16:09:14.139 WARN  ~~ LOOPS: 15. ENTITY #: 387//135. VIEW #: 1. BACKLOGGED :: 101.200%! ~~ 
16:09:14.139 WARN  Total activation time: 48 
16:09:14.139 WARN  Total collision time: 278 
16:09:14.139 WARN  Total cycle time: 180 
16:09:14.139 WARN  Total player update time: 32 
16:09:14.139 WARN  Total lb+minimap processing time: 7 
16:09:14.139 WARN  Total entity physics calculation time: 41 
16:09:14.139 WARN  Total entity life+thought cycle time: 56 
16:09:14.139 WARN  Total entity selfie-taking time: 16 
16:09:14.139 WARN  Total time: 658 
16:09:15.188 WARN  ~~ LOOPS: 13. ENTITY #: 387//135. VIEW #: 1. BACKLOGGED :: 121.154%! ~~ 
16:09:15.188 WARN  Total activation time: 27 
16:09:15.188 WARN  Total collision time: 217 
16:09:15.188 WARN  Total cycle time: 281 
16:09:15.188 WARN  Total player update time: 38 
16:09:15.188 WARN  Total lb+minimap processing time: 8 
16:09:15.188 WARN  Total entity physics calculation time: 19 
16:09:15.188 WARN  Total entity life+thought cycle time: 134 
16:09:15.188 WARN  Total entity selfie-taking time: 25 
16:09:15.188 WARN  Total time: 749 
16:09:16.206 WARN  ~~ LOOPS: 13. ENTITY #: 388//137. VIEW #: 1. BACKLOGGED :: 129.231%! ~~ 
16:09:16.206 WARN  Total activation time: 42 
16:09:16.206 WARN  Total collision time: 276 
16:09:16.206 WARN  Total cycle time: 242 
16:09:16.206 WARN  Total player update time: 32 
16:09:16.206 WARN  Total lb+minimap processing time: 5 
16:09:16.206 WARN  Total entity physics calculation time: 79 
16:09:16.206 WARN  Total entity life+thought cycle time: 84 
16:09:16.206 WARN  Total entity selfie-taking time: 16 
16:09:16.206 WARN  Total time: 776 
16:09:17.238 WARN  ~~ LOOPS: 12. ENTITY #: 387//137. VIEW #: 1. BACKLOGGED :: 151.500%! ~~ 
16:09:17.238 WARN  Total activation time: 41 
16:09:17.238 WARN  Total collision time: 345 
16:09:17.238 WARN  Total cycle time: 220 
16:09:17.238 WARN  Total player update time: 27 
16:09:17.238 WARN  Total lb+minimap processing time: 12 
16:09:17.238 WARN  Total entity physics calculation time: 42 
16:09:17.238 WARN  Total entity life+thought cycle time: 68 
16:09:17.238 WARN  Total entity selfie-taking time: 10 
16:09:17.238 WARN  Total time: 765 
16:09:18.296 WARN  ~~ LOOPS: 12. ENTITY #: 387//135. VIEW #: 1. BACKLOGGED :: 153.250%! ~~ 
16:09:18.296 WARN  Total activation time: 28 
16:09:18.296 WARN  Total collision time: 320 
16:09:18.296 WARN  Total cycle time: 264 
16:09:18.296 WARN  Total player update time: 66 
16:09:18.296 WARN  Total lb+minimap processing time: 19 
16:09:18.296 WARN  Total entity physics calculation time: 71 
16:09:18.296 WARN  Total entity life+thought cycle time: 69 
16:09:18.297 WARN  Total entity selfie-taking time: 11 
16:09:18.314 WARN  Total time: 848 
16:09:19.323 WARN  ~~ LOOPS: 11. ENTITY #: 384//135. VIEW #: 1. BACKLOGGED :: 158.455%! ~~ 
16:09:19.323 WARN  Total activation time: 31 
16:09:19.323 WARN  Total collision time: 316 
16:09:19.323 WARN  Total cycle time: 234 
16:09:19.323 WARN  Total player update time: 72 
16:09:19.323 WARN  Total lb+minimap processing time: 7 
16:09:19.324 WARN  Total entity physics calculation time: 6 
16:09:19.324 WARN  Total entity life+thought cycle time: 86 
16:09:19.324 WARN  Total entity selfie-taking time: 12 
16:09:19.324 WARN  Total time: 764 
16:09:20.352 WARN  ~~ LOOPS: 10. ENTITY #: 382//132. VIEW #: 1. BACKLOGGED :: 186.900%! ~~ 
16:09:20.352 WARN  Total activation time: 20 
16:09:20.352 WARN  Total collision time: 310 
16:09:20.352 WARN  Total cycle time: 293 
16:09:20.352 WARN  Total player update time: 90 
16:09:20.352 WARN  Total lb+minimap processing time: 22 
16:09:20.352 WARN  Total entity physics calculation time: 19 
16:09:20.352 WARN  Total entity life+thought cycle time: 159 
16:09:20.352 WARN  Total entity selfie-taking time: 48 
16:09:20.352 WARN  Total time: 961 
16:09:21.402 WARN  ~~ LOOPS: 8. ENTITY #: 381//129. VIEW #: 1. BACKLOGGED :: 240.000%! ~~ 
16:09:21.402 WARN  Total activation time: 27 
16:09:21.402 WARN  Total collision time: 296 
16:09:21.402 WARN  Total cycle time: 317 
16:09:21.402 WARN  Total player update time: 111 
16:09:21.402 WARN  Total lb+minimap processing time: 45 
16:09:21.402 WARN  Total entity physics calculation time: 16 
16:09:21.402 WARN  Total entity life+thought cycle time: 68 
16:09:21.402 WARN  Total entity selfie-taking time: 46 
16:09:21.402 WARN  Total time: 926 
16:09:22.539 WARN  ~~ LOOPS: 8. ENTITY #: 380//128. VIEW #: 1. BACKLOGGED :: 208.875%! ~~ 
16:09:22.539 WARN  Total activation time: 15 
16:09:22.539 WARN  Total collision time: 277 
16:09:22.539 WARN  Total cycle time: 265 
16:09:22.539 WARN  Total player update time: 40 
16:09:22.539 WARN  Total lb+minimap processing time: 38 
16:09:22.539 WARN  Total entity physics calculation time: 30 
16:09:22.539 WARN  Total entity life+thought cycle time: 100 
16:09:22.539 WARN  Total entity selfie-taking time: 48 
16:09:22.539 WARN  Total time: 813 
16:09:23.607 WARN  ~~ LOOPS: 7. ENTITY #: 382//127. VIEW #: 1. BACKLOGGED :: 309.000%! ~~ 
16:09:23.607 WARN  Total activation time: 53 
16:09:23.607 WARN  Total collision time: 275 
16:09:23.607 WARN  Total cycle time: 393 
16:09:23.607 WARN  Total player update time: 42 
16:09:23.607 WARN  Total lb+minimap processing time: 41 
16:09:23.607 WARN  Total entity physics calculation time: 30 
16:09:23.607 WARN  Total entity life+thought cycle time: 182 
16:09:23.607 WARN  Total entity selfie-taking time: 67 
16:09:23.607 WARN  Total time: 1083 
16:09:24.783 WARN  ~~ LOOPS: 5. ENTITY #: 381//126. VIEW #: 1. BACKLOGGED :: 457.800%! ~~ 
16:09:24.783 WARN  Total activation time: 12 
16:09:24.783 WARN  Total collision time: 490 
16:09:24.783 WARN  Total cycle time: 261 
16:09:24.783 WARN  Total player update time: 37 
16:09:24.783 WARN  Total lb+minimap processing time: 69 
16:09:24.783 WARN  Total entity physics calculation time: 39 
16:09:24.783 WARN  Total entity life+thought cycle time: 68 
16:09:24.783 WARN  Total entity selfie-taking time: 3 
16:09:24.783 WARN  Total time: 979 
16:09:25.821 WARN  ~~ LOOPS: 11. ENTITY #: 381//129. VIEW #: 1. BACKLOGGED :: 172.909%! ~~ 
16:09:25.821 WARN  Total activation time: 54 
16:09:25.821 WARN  Total collision time: 244 
16:09:25.821 WARN  Total cycle time: 336 
16:09:25.821 WARN  Total player update time: 51 
16:09:25.821 WARN  Total lb+minimap processing time: 22 
16:09:25.821 WARN  Total entity physics calculation time: 42 
16:09:25.821 WARN  Total entity life+thought cycle time: 95 
16:09:25.821 WARN  Total entity selfie-taking time: 39 
16:09:25.821 WARN  Total time: 883 
16:09:26.827 WARN  ~~ LOOPS: 12. ENTITY #: 384//129. VIEW #: 1. BACKLOGGED :: 133.500%! ~~ 
16:09:26.827 WARN  Total activation time: 35 
16:09:26.827 WARN  Total collision time: 250 
16:09:26.827 WARN  Total cycle time: 249 
16:09:26.827 WARN  Total player update time: 56 
16:09:26.828 WARN  Total lb+minimap processing time: 5 
16:09:26.828 WARN  Total entity physics calculation time: 18 
16:09:26.828 WARN  Total entity life+thought cycle time: 120 
16:09:26.828 WARN  Total entity selfie-taking time: 45 
16:09:26.828 WARN  Total time: 778 
16:09:27.877 WARN  ~~ LOOPS: 14. ENTITY #: 385//128. VIEW #: 1. BACKLOGGED :: 112.500%! ~~ 
16:09:27.878 WARN  Total activation time: 29 
16:09:27.878 WARN  Total collision time: 283 
16:09:27.878 WARN  Total cycle time: 213 
16:09:27.878 WARN  Total player update time: 58 
16:09:27.878 WARN  Total lb+minimap processing time: 21 
16:09:27.878 WARN  Total entity physics calculation time: 64 
16:09:27.878 WARN  Total entity life+thought cycle time: 56 
16:09:27.884 WARN  Total entity selfie-taking time: 22 
16:09:27.884 WARN  Total time: 746 
16:09:28.941 WARN  ~~ LOOPS: 13. ENTITY #: 385//128. VIEW #: 1. BACKLOGGED :: 140.077%! ~~ 
16:09:28.941 WARN  Total activation time: 33 
16:09:28.941 WARN  Total collision time: 368 
16:09:28.941 WARN  Total cycle time: 206 
16:09:28.941 WARN  Total player update time: 71 
16:09:28.941 WARN  Total lb+minimap processing time: 13 
16:09:28.941 WARN  Total entity physics calculation time: 56 
16:09:28.941 WARN  Total entity life+thought cycle time: 73 
16:09:28.941 WARN  Total entity selfie-taking time: 8 
16:09:28.941 WARN  Total time: 828 
16:09:30.942 WARN  ~~ LOOPS: 11. ENTITY #: 388//130. VIEW #: 1. BACKLOGGED :: 120.273%! ~~ 
16:09:30.942 WARN  Total activation time: 19 
16:09:30.942 WARN  Total collision time: 227 
16:09:30.942 WARN  Total cycle time: 195 
16:09:30.942 WARN  Total player update time: 51 
16:09:30.942 WARN  Total lb+minimap processing time: 22 
16:09:30.942 WARN  Total entity physics calculation time: 25 
16:09:30.942 WARN  Total entity life+thought cycle time: 82 
16:09:30.942 WARN  Total entity selfie-taking time: 16 
16:09:30.942 WARN  Total time: 637 
16:09:31.949 WARN  ~~ LOOPS: 13. ENTITY #: 387//129. VIEW #: 1. BACKLOGGED :: 121.615%! ~~ 
16:09:31.949 WARN  Total activation time: 34 
16:09:31.949 WARN  Total collision time: 268 
16:09:31.949 WARN  Total cycle time: 225 
16:09:31.949 WARN  Total player update time: 50 
16:09:31.949 WARN  Total lb+minimap processing time: 3 
16:09:31.949 WARN  Total entity physics calculation time: 29 
16:09:31.949 WARN  Total entity life+thought cycle time: 104 
16:09:31.949 WARN  Total entity selfie-taking time: 23 
16:09:31.949 WARN  Total time: 736 
16:09:35.010 WARN  ~~ LOOPS: 14. ENTITY #: 387//128. VIEW #: 1. BACKLOGGED :: 116.571%! ~~ 
16:09:35.010 WARN  Total activation time: 30 
16:09:35.010 WARN  Total collision time: 270 
16:09:35.010 WARN  Total cycle time: 244 
16:09:35.010 WARN  Total player update time: 35 
16:09:35.010 WARN  Total lb+minimap processing time: 17 
16:09:35.010 WARN  Total entity physics calculation time: 31 
16:09:35.010 WARN  Total entity life+thought cycle time: 85 
16:09:35.010 WARN  Total entity selfie-taking time: 38 
16:09:35.010 WARN  Total time: 750 
16:09:36.048 WARN  ~~ LOOPS: 11. ENTITY #: 388//131. VIEW #: 1. BACKLOGGED :: 174.545%! ~~ 
16:09:36.048 WARN  Total activation time: 83 
16:09:36.048 WARN  Total collision time: 258 
16:09:36.048 WARN  Total cycle time: 299 
16:09:36.048 WARN  Total player update time: 63 
16:09:36.048 WARN  Total lb+minimap processing time: 16 
16:09:36.048 WARN  Total entity physics calculation time: 28 
16:09:36.048 WARN  Total entity life+thought cycle time: 86 
16:09:36.048 WARN  Total entity selfie-taking time: 31 
16:09:36.048 WARN  Total time: 864 
16:09:37.062 WARN  ~~ LOOPS: 11. ENTITY #: 389//131. VIEW #: 1. BACKLOGGED :: 162.818%! ~~ 
16:09:37.064 WARN  Total activation time: 43 
16:09:37.064 WARN  Total collision time: 362 
16:09:37.064 WARN  Total cycle time: 192 
16:09:37.064 WARN  Total player update time: 34 
16:09:37.064 WARN  Total lb+minimap processing time: 8 
16:09:37.064 WARN  Total entity physics calculation time: 13 
16:09:37.064 WARN  Total entity life+thought cycle time: 50 
16:09:37.064 WARN  Total entity selfie-taking time: 22 
16:09:37.064 WARN  Total time: 724 
16:09:38.139 WARN  ~~ LOOPS: 9. ENTITY #: 387//132. VIEW #: 1. BACKLOGGED :: 162.667%! ~~ 
16:09:38.140 WARN  Total activation time: 29 
16:09:38.140 WARN  Total collision time: 254 
16:09:38.140 WARN  Total cycle time: 205 
16:09:38.140 WARN  Total player update time: 37 
16:09:38.140 WARN  Total lb+minimap processing time: 37 
16:09:38.140 WARN  Total entity physics calculation time: 23 
16:09:38.140 WARN  Total entity life+thought cycle time: 129 
16:09:38.140 WARN  Total entity selfie-taking time: 19 
16:09:38.140 WARN  Total time: 733 
16:09:39.262 WARN  ~~ LOOPS: 5. ENTITY #: 387//130. VIEW #: 1. BACKLOGGED :: 462.000%! ~~ 
16:09:39.262 WARN  Total activation time: 46 
16:09:39.262 WARN  Total collision time: 262 
16:09:39.262 WARN  Total cycle time: 462 
16:09:39.262 WARN  Total player update time: 74 
16:09:39.262 WARN  Total lb+minimap processing time: 49 
16:09:39.262 WARN  Total entity physics calculation time: 59 
16:09:39.262 WARN  Total entity life+thought cycle time: 245 
16:09:39.262 WARN  Total entity selfie-taking time: 74 
16:09:39.262 WARN  Total time: 1271 
16:09:40.298 WARN  ~~ LOOPS: 9. ENTITY #: 391//134. VIEW #: 1. BACKLOGGED :: 204.667%! ~~ 
16:09:40.298 WARN  Total activation time: 55 
16:09:40.298 WARN  Total collision time: 285 
16:09:40.298 WARN  Total cycle time: 274 
16:09:40.304 WARN  Total player update time: 134 
16:09:40.304 WARN  Total lb+minimap processing time: 24 
16:09:40.304 WARN  Total entity physics calculation time: 40 
16:09:40.304 WARN  Total entity life+thought cycle time: 85 
16:09:40.304 WARN  Total entity selfie-taking time: 60 
16:09:40.304 WARN  Total time: 957 
16:09:41.393 WARN  ~~ LOOPS: 12. ENTITY #: 388//134. VIEW #: 1. BACKLOGGED :: 166.750%! ~~ 
16:09:41.393 WARN  Total activation time: 36 
16:09:41.393 WARN  Total collision time: 292 
16:09:41.393 WARN  Total cycle time: 339 
16:09:41.393 WARN  Total player update time: 53 
16:09:41.393 WARN  Total lb+minimap processing time: 23 
16:09:41.393 WARN  Total entity physics calculation time: 55 
16:09:41.393 WARN  Total entity life+thought cycle time: 114 
16:09:41.393 WARN  Total entity selfie-taking time: 9 
16:09:41.398 WARN  Total time: 921 
16:09:42.403 WARN  ~~ LOOPS: 13. ENTITY #: 388//133. VIEW #: 1. BACKLOGGED :: 116.538%! ~~ 
16:09:42.403 WARN  Total activation time: 30 
16:09:42.403 WARN  Total collision time: 255 
16:09:42.403 WARN  Total cycle time: 219 
16:09:42.403 WARN  Total player update time: 32 
16:09:42.403 WARN  Total lb+minimap processing time: 4 
16:09:42.403 WARN  Total entity physics calculation time: 56 
16:09:42.404 WARN  Total entity life+thought cycle time: 52 
16:09:42.404 WARN  Total entity selfie-taking time: 21 
16:09:42.404 WARN  Total time: 669 
16:09:44.405 WARN  ~~ LOOPS: 14. ENTITY #: 388//136. VIEW #: 1. BACKLOGGED :: 101.357%! ~~ 
16:09:44.405 WARN  Total activation time: 48 
16:09:44.405 WARN  Total collision time: 215 
16:09:44.405 WARN  Total cycle time: 210 
16:09:44.405 WARN  Total player update time: 31 
16:09:44.405 WARN  Total lb+minimap processing time: 9 
16:09:44.405 WARN  Total entity physics calculation time: 16 
16:09:44.405 WARN  Total entity life+thought cycle time: 108 
16:09:44.405 WARN  Total entity selfie-taking time: 11 
16:09:44.405 WARN  Total time: 648 
16:09:45.539 WARN  ~~ LOOPS: 14. ENTITY #: 388//136. VIEW #: 1. BACKLOGGED :: 105.857%! ~~ 
16:09:45.539 WARN  Total activation time: 21 
16:09:45.540 WARN  Total collision time: 237 
16:09:45.540 WARN  Total cycle time: 236 
16:09:45.540 WARN  Total player update time: 46 
16:09:45.540 WARN  Total lb+minimap processing time: 9 
16:09:45.540 WARN  Total entity physics calculation time: 60 
16:09:45.540 WARN  Total entity life+thought cycle time: 71 
16:09:45.540 WARN  Total entity selfie-taking time: 10 
16:09:45.540 WARN  Total time: 690 
16:09:46.561 WARN  ~~ LOOPS: 14. ENTITY #: 386//136. VIEW #: 1. BACKLOGGED :: 112.714%! ~~ 
16:09:46.561 WARN  Total activation time: 60 
16:09:46.561 WARN  Total collision time: 240 
16:09:46.561 WARN  Total cycle time: 226 
16:09:46.561 WARN  Total player update time: 48 
16:09:46.561 WARN  Total lb+minimap processing time: 6 
16:09:46.561 WARN  Total entity physics calculation time: 33 
16:09:46.561 WARN  Total entity life+thought cycle time: 73 
16:09:46.561 WARN  Total entity selfie-taking time: 49 
16:09:46.561 WARN  Total time: 735 
16:09:48.627 WARN  ~~ LOOPS: 14. ENTITY #: 382//133. VIEW #: 1. BACKLOGGED :: 121.071%! ~~ 
16:09:48.627 WARN  Total activation time: 57 
16:09:48.627 WARN  Total collision time: 200 
16:09:48.627 WARN  Total cycle time: 302 
16:09:48.627 WARN  Total player update time: 17 
16:09:48.627 WARN  Total lb+minimap processing time: 5 
16:09:48.627 WARN  Total entity physics calculation time: 30 
16:09:48.627 WARN  Total entity life+thought cycle time: 102 
16:09:48.627 WARN  Total entity selfie-taking time: 35 
16:09:48.627 WARN  Total time: 748 
16:09:49.628 WARN  ~~ LOOPS: 13. ENTITY #: 382//128. VIEW #: 1. BACKLOGGED :: 107.769%! ~~ 
16:09:49.628 WARN  Total activation time: 37 
16:09:49.628 WARN  Total collision time: 216 
16:09:49.628 WARN  Total cycle time: 214 
16:09:49.628 WARN  Total player update time: 55 
16:09:49.628 WARN  Total lb+minimap processing time: 8 
16:09:49.628 WARN  Total entity physics calculation time: 48 
16:09:49.628 WARN  Total entity life+thought cycle time: 62 
16:09:49.628 WARN  Total entity selfie-taking time: 15 
16:09:49.628 WARN  Total time: 655 
16:09:50.701 WARN  ~~ LOOPS: 12. ENTITY #: 382//129. VIEW #: 1. BACKLOGGED :: 160.250%! ~~ 
16:09:50.701 WARN  Total activation time: 56 
16:09:50.701 WARN  Total collision time: 314 
16:09:50.701 WARN  Total cycle time: 271 
16:09:50.701 WARN  Total player update time: 25 
16:09:50.701 WARN  Total lb+minimap processing time: 17 
16:09:50.701 WARN  Total entity physics calculation time: 31 
16:09:50.701 WARN  Total entity life+thought cycle time: 90 
16:09:50.701 WARN  Total entity selfie-taking time: 46 
16:09:50.701 WARN  Total time: 850 
16:09:51.727 WARN  ~~ LOOPS: 10. ENTITY #: 382//127. VIEW #: 1. BACKLOGGED :: 182.700%! ~~ 
16:09:51.727 WARN  Total activation time: 15 
16:09:51.727 WARN  Total collision time: 339 
16:09:51.727 WARN  Total cycle time: 255 
16:09:51.727 WARN  Total player update time: 51 
16:09:51.727 WARN  Total lb+minimap processing time: 17 
16:09:51.728 WARN  Total entity physics calculation time: 42 
16:09:51.728 WARN  Total entity life+thought cycle time: 101 
16:09:51.728 WARN  Total entity selfie-taking time: 4 
16:09:51.728 WARN  Total time: 824 
16:09:52.832 WARN  ~~ LOOPS: 9. ENTITY #: 382//128. VIEW #: 1. BACKLOGGED :: 162.333%! ~~ 
16:09:52.832 WARN  Total activation time: 29 
16:09:52.832 WARN  Total collision time: 223 
16:09:52.832 WARN  Total cycle time: 235 
16:09:52.832 WARN  Total player update time: 43 
16:09:52.832 WARN  Total lb+minimap processing time: 86 
16:09:52.832 WARN  Total entity physics calculation time: 26 
16:09:52.832 WARN  Total entity life+thought cycle time: 114 
16:09:52.832 WARN  Total entity selfie-taking time: 22 
16:09:52.832 WARN  Total time: 778 
16:09:53.902 WARN  ~~ LOOPS: 5. ENTITY #: 383//126. VIEW #: 1. BACKLOGGED :: 482.400%! ~~ 
16:09:53.953 WARN  Total activation time: 52 
16:09:53.953 WARN  Total collision time: 446 
16:09:53.953 WARN  Total cycle time: 306 
16:09:53.953 WARN  Total player update time: 53 
16:09:53.953 WARN  Total lb+minimap processing time: 3 
16:09:53.953 WARN  Total entity physics calculation time: 88 
16:09:53.953 WARN  Total entity life+thought cycle time: 144 
16:09:53.953 WARN  Total entity selfie-taking time: 4 
16:09:53.953 WARN  Total time: 1096 
16:09:55.026 WARN  ~~ LOOPS: 10. ENTITY #: 384//130. VIEW #: 1. BACKLOGGED :: 189.000%! ~~ 
16:09:55.026 WARN  Total activation time: 22 
16:09:55.026 WARN  Total collision time: 389 
16:09:55.026 WARN  Total cycle time: 219 
16:09:55.026 WARN  Total player update time: 31 
16:09:55.026 WARN  Total lb+minimap processing time: 3 
16:09:55.026 WARN  Total entity physics calculation time: 6 
16:09:55.026 WARN  Total entity life+thought cycle time: 114 
16:09:55.026 WARN  Total entity selfie-taking time: 34 
16:09:55.026 WARN  Total time: 818 
16:09:56.054 WARN  ~~ LOOPS: 13. ENTITY #: 386//129. VIEW #: 1. BACKLOGGED :: 129.231%! ~~ 
16:09:56.054 WARN  Total activation time: 48 
16:09:56.054 WARN  Total collision time: 268 
16:09:56.054 WARN  Total cycle time: 244 
16:09:56.054 WARN  Total player update time: 73 
16:09:56.054 WARN  Total lb+minimap processing time: 15 
16:09:56.054 WARN  Total entity physics calculation time: 40 
16:09:56.054 WARN  Total entity life+thought cycle time: 90 
16:09:56.054 WARN  Total entity selfie-taking time: 14 
16:09:56.054 WARN  Total time: 792 
16:09:57.138 WARN  ~~ LOOPS: 14. ENTITY #: 387//129. VIEW #: 1. BACKLOGGED :: 119.786%! ~~ 
