20:06:05.418 WARN  ~~ LOOPS: 13. ENTITY #: 477//78. VIEW #: 1. BACKLOGGED :: 139.154%! ~~ 
21:58:48.297 WARN  Total time: 1059 
21:58:50.301 WARN  ~~ LOOPS: 12. ENTITY #: 406//179. VIEW #: 2. BACKLOGGED :: 113.250%! ~~ 
21:58:50.301 WARN  Total activation time: 64 
21:58:50.301 WARN  Total collision time: 21 
21:58:50.301 WARN  Total cycle time: 368 
21:58:50.301 WARN  Total player update time: 120 
21:58:50.301 WARN  Total lb+minimap processing time: 31 
21:58:50.302 WARN  Total entity physics calculation time: 10 
21:58:50.302 WARN  Total entity life+thought cycle time: 206 
21:58:50.302 WARN  Total entity selfie-taking time: 29 
21:58:50.302 WARN  Total time: 849 
21:58:51.336 WARN  ~~ LOOPS: 15. ENTITY #: 398//178. VIEW #: 2. BACKLOGGED :: 100.800%! ~~ 
21:58:51.336 WARN  Total activation time: 70 
21:58:51.337 WARN  Total collision time: 25 
21:58:51.338 WARN  Total cycle time: 409 
21:58:51.338 WARN  Total player update time: 105 
21:58:51.339 WARN  Total lb+minimap processing time: 41 
21:58:51.339 WARN  Total entity physics calculation time: 30 
21:58:51.340 WARN  Total entity life+thought cycle time: 190 
21:58:51.340 WARN  Total entity selfie-taking time: 38 
21:58:51.341 WARN  Total time: 908 
21:58:56.451 WARN  ~~ LOOPS: 14. ENTITY #: 395//168. VIEW #: 2. BACKLOGGED :: 109.500%! ~~ 
21:58:56.451 WARN  Total activation time: 36 
21:58:56.451 WARN  Total collision time: 47 
21:58:56.452 WARN  Total cycle time: 421 
21:58:56.452 WARN  Total player update time: 163 
21:58:56.452 WARN  Total lb+minimap processing time: 20 
21:58:56.452 WARN  Total entity physics calculation time: 46 
21:58:56.452 WARN  Total entity life+thought cycle time: 186 
21:58:56.452 WARN  Total entity selfie-taking time: 51 
21:58:56.452 WARN  Total time: 970 
21:59:04.715 WARN  ~~ LOOPS: 12. ENTITY #: 389//158. VIEW #: 2. BACKLOGGED :: 150.000%! ~~ 
21:59:04.715 WARN  Total activation time: 65 
21:59:04.715 WARN  Total collision time: 77 
21:59:04.715 WARN  Total cycle time: 458 
21:59:04.715 WARN  Total player update time: 154 
21:59:04.716 WARN  Total lb+minimap processing time: 60 
21:59:04.716 WARN  Total entity physics calculation time: 41 
21:59:04.716 WARN  Total entity life+thought cycle time: 284 
21:59:04.716 WARN  Total entity selfie-taking time: 11 
21:59:04.716 WARN  Total time: 1150 
21:59:05.738 WARN  ~~ LOOPS: 14. ENTITY #: 388//160. VIEW #: 2. BACKLOGGED :: 112.071%! ~~ 
21:59:05.739 WARN  Total activation time: 112 
21:59:05.740 WARN  Total collision time: 17 
21:59:05.741 WARN  Total cycle time: 394 
21:59:05.741 WARN  Total player update time: 104 
21:59:05.742 WARN  Total lb+minimap processing time: 17 
21:59:05.743 WARN  Total entity physics calculation time: 31 
21:59:05.743 WARN  Total entity life+thought cycle time: 229 
21:59:05.744 WARN  Total entity selfie-taking time: 29 
21:59:05.744 WARN  Total time: 933 
21:59:25.481 WARN  ~~ LOOPS: 14. ENTITY #: 400//167. VIEW #: 2. BACKLOGGED :: 123.000%! ~~ 
21:59:25.489 WARN  Total activation time: 66 
21:59:25.490 WARN  Total collision time: 21 
21:59:25.490 WARN  Total cycle time: 486 
21:59:25.491 WARN  Total player update time: 129 
21:59:25.492 WARN  Total lb+minimap processing time: 60 
21:59:25.497 WARN  Total entity physics calculation time: 21 
21:59:25.497 WARN  Total entity life+thought cycle time: 234 
21:59:25.498 WARN  Total entity selfie-taking time: 69 
21:59:25.503 WARN  Total time: 1086 
21:59:26.504 WARN  ~~ LOOPS: 11. ENTITY #: 400//172. VIEW #: 2. BACKLOGGED :: 152.455%! ~~ 
21:59:26.505 WARN  Total activation time: 63 
21:59:26.505 WARN  Total collision time: 13 
21:59:26.506 WARN  Total cycle time: 483 
21:59:26.506 WARN  Total player update time: 159 
21:59:26.506 WARN  Total lb+minimap processing time: 23 
21:59:26.507 WARN  Total entity physics calculation time: 57 
21:59:26.507 WARN  Total entity life+thought cycle time: 146 
21:59:26.507 WARN  Total entity selfie-taking time: 92 
21:59:26.508 WARN  Total time: 1036 
21:59:27.530 WARN  ~~ LOOPS: 12. ENTITY #: 397//170. VIEW #: 2. BACKLOGGED :: 120.750%! ~~ 
21:59:27.530 WARN  Total activation time: 38 
21:59:27.530 WARN  Total collision time: 20 
21:59:27.550 WARN  Total cycle time: 425 
21:59:27.550 WARN  Total player update time: 89 
21:59:27.551 WARN  Total lb+minimap processing time: 68 
21:59:27.551 WARN  Total entity physics calculation time: 27 
21:59:27.551 WARN  Total entity life+thought cycle time: 170 
21:59:27.552 WARN  Total entity selfie-taking time: 96 
21:59:27.552 WARN  Total time: 933 
21:59:28.593 WARN  ~~ LOOPS: 14. ENTITY #: 400//170. VIEW #: 2. BACKLOGGED :: 106.714%! ~~ 
21:59:28.594 WARN  Total activation time: 67 
21:59:28.599 WARN  Total collision time: 34 
21:59:28.599 WARN  Total cycle time: 397 
21:59:28.600 WARN  Total player update time: 107 
21:59:28.600 WARN  Total lb+minimap processing time: 35 
21:59:28.600 WARN  Total entity physics calculation time: 40 
21:59:28.601 WARN  Total entity life+thought cycle time: 156 
21:59:28.609 WARN  Total entity selfie-taking time: 68 
21:59:28.609 WARN  Total time: 904 
21:59:29.663 WARN  ~~ LOOPS: 13. ENTITY #: 400//171. VIEW #: 2. BACKLOGGED :: 119.308%! ~~ 
21:59:29.663 WARN  Total activation time: 68 
21:59:29.663 WARN  Total collision time: 11 
21:59:29.663 WARN  Total cycle time: 438 
21:59:29.663 WARN  Total player update time: 175 
21:59:29.663 WARN  Total lb+minimap processing time: 51 
21:59:29.663 WARN  Total entity physics calculation time: 54 
21:59:29.663 WARN  Total entity life+thought cycle time: 174 
21:59:29.663 WARN  Total entity selfie-taking time: 42 
21:59:29.663 WARN  Total time: 1013 
21:59:30.669 WARN  ~~ LOOPS: 11. ENTITY #: 398//171. VIEW #: 2. BACKLOGGED :: 159.273%! ~~ 
21:59:30.670 WARN  Total activation time: 74 
21:59:30.671 WARN  Total collision time: 14 
21:59:30.671 WARN  Total cycle time: 496 
21:59:30.672 WARN  Total player update time: 123 
21:59:30.673 WARN  Total lb+minimap processing time: 37 
21:59:30.675 WARN  Total entity physics calculation time: 36 
21:59:30.675 WARN  Total entity life+thought cycle time: 231 
21:59:30.676 WARN  Total entity selfie-taking time: 45 
21:59:30.676 WARN  Total time: 1056 
21:59:34.917 WARN  ~~ LOOPS: 11. ENTITY #: 392//172. VIEW #: 2. BACKLOGGED :: 155.455%! ~~ 
21:59:34.917 WARN  Total activation time: 123 
21:59:34.917 WARN  Total collision time: 61 
21:59:34.918 WARN  Total cycle time: 386 
21:59:34.918 WARN  Total player update time: 140 
21:59:34.918 WARN  Total lb+minimap processing time: 131 
21:59:34.918 WARN  Total entity physics calculation time: 29 
21:59:34.918 WARN  Total entity life+thought cycle time: 167 
21:59:34.918 WARN  Total entity selfie-taking time: 13 
21:59:34.918 WARN  Total time: 1050 
21:59:35.940 WARN  ~~ LOOPS: 6. ENTITY #: 395//171. VIEW #: 2. BACKLOGGED :: 336.500%! ~~ 
21:59:35.940 WARN  Total activation time: 61 
21:59:35.940 WARN  Total collision time: 23 
21:59:35.940 WARN  Total cycle time: 589 
21:59:35.941 WARN  Total player update time: 101 
21:59:35.941 WARN  Total lb+minimap processing time: 22 
21:59:35.941 WARN  Total entity physics calculation time: 42 
21:59:35.941 WARN  Total entity life+thought cycle time: 242 
21:59:35.941 WARN  Total entity selfie-taking time: 48 
21:59:35.941 WARN  Total time: 1128 
22:00:09.648 ERROR Egg 
22:00:09.651 ERROR Cannot read property 'NaN' of undefined
TypeError: Cannot read property 'NaN' of undefined
    at Object.room.isIn (/app/arrasio/src/server/server.js:344:42)
    at entities.map.instance (/app/arrasio/src/server/server.js:5115:34)
    at Array.map (<anonymous>)
    at makefood (/app/arrasio/src/server/server.js:5110:29)
    at Timeout.maintainloop [as _onTimeout] (/app/arrasio/src/server/server.js:5175:9)
    at ontimeout (timers.js:498:11)
    at tryOnTimeout (timers.js:323:5)
    at Timer.listOnTimeout (timers.js:290:5) 
22:01:34.786 WARN  ~~ LOOPS: 13. ENTITY #: 386//84. VIEW #: 2. BACKLOGGED :: 116.538%! ~~ 
22:01:34.787 WARN  Total activation time: 70 
22:01:34.787 WARN  Total collision time: 3 
22:01:34.787 WARN  Total cycle time: 432 
22:01:34.787 WARN  Total player update time: 47 
22:01:34.787 WARN  Total lb+minimap processing time: 129 
22:01:34.787 WARN  Total entity physics calculation time: 164 
22:01:34.787 WARN  Total entity life+thought cycle time: 99 
22:01:34.787 WARN  Total entity selfie-taking time: 9 
22:01:34.787 WARN  Total time: 953 
22:14:04.841 WARN  ~~ LOOPS: 13. ENTITY #: 389//24. VIEW #: 0. BACKLOGGED :: 104.308%! ~~ 
22:14:04.841 WARN  Total activation time: 49 
22:14:04.842 WARN  Total collision time: 0 
22:14:04.842 WARN  Total cycle time: 403 
22:14:04.842 WARN  Total player update time: 0 
22:14:04.842 WARN  Total lb+minimap processing time: 144 
22:14:04.842 WARN  Total entity physics calculation time: 78 
22:14:04.842 WARN  Total entity life+thought cycle time: 136 
22:14:04.842 WARN  Total entity selfie-taking time: 27 
22:14:04.842 WARN  Total time: 837 
22:24:35.388 WARN  ~~ LOOPS: 14. ENTITY #: 388//21. VIEW #: 0. BACKLOGGED :: 119.786%! ~~ 
22:24:35.388 WARN  Total activation time: 178 
22:24:35.388 WARN  Total collision time: 4 
22:24:35.388 WARN  Total cycle time: 377 
22:24:35.388 WARN  Total player update time: 0 
22:24:35.388 WARN  Total lb+minimap processing time: 225 
22:24:35.388 WARN  Total entity physics calculation time: 50 
22:24:35.388 WARN  Total entity life+thought cycle time: 44 
22:24:35.388 WARN  Total entity selfie-taking time: 28 
22:24:35.388 WARN  Total time: 906 
22:33:34.751 WARN  ~~ LOOPS: 11. ENTITY #: 389//281. VIEW #: 1. BACKLOGGED :: 178.909%! ~~ 
22:33:34.751 WARN  Total activation time: 88 
22:33:34.751 WARN  Total collision time: 33 
22:33:34.751 WARN  Total cycle time: 535 
22:33:34.751 WARN  Total player update time: 45 
22:33:34.753 WARN  Total lb+minimap processing time: 119 
22:33:34.753 WARN  Total entity physics calculation time: 126 
22:33:34.753 WARN  Total entity life+thought cycle time: 224 
22:33:34.753 WARN  Total entity selfie-taking time: 37 
22:33:34.753 WARN  Total time: 1207 
22:33:46.324 WARN  ~~ LOOPS: 15. ENTITY #: 399//291. VIEW #: 1. BACKLOGGED :: 114.200%! ~~ 
22:33:46.324 WARN  Total activation time: 87 
22:33:46.324 WARN  Total collision time: 23 
22:33:46.324 WARN  Total cycle time: 461 
22:33:46.324 WARN  Total player update time: 88 
22:33:46.324 WARN  Total lb+minimap processing time: 76 
22:33:46.340 WARN  Total entity physics calculation time: 39 
22:33:46.340 WARN  Total entity life+thought cycle time: 214 
22:33:46.340 WARN  Total entity selfie-taking time: 57 
22:33:46.340 WARN  Total time: 1045 
22:33:47.399 WARN  ~~ LOOPS: 12. ENTITY #: 404//292. VIEW #: 1. BACKLOGGED :: 147.750%! ~~ 
22:33:47.399 WARN  Total activation time: 68 
22:33:47.399 WARN  Total collision time: 21 
22:33:47.399 WARN  Total cycle time: 501 
22:33:47.399 WARN  Total player update time: 104 
22:33:47.399 WARN  Total lb+minimap processing time: 59 
22:33:47.399 WARN  Total entity physics calculation time: 18 
22:33:47.399 WARN  Total entity life+thought cycle time: 251 
22:33:47.399 WARN  Total entity selfie-taking time: 78 
22:33:47.399 WARN  Total time: 1100 
22:33:48.450 WARN  ~~ LOOPS: 10. ENTITY #: 404//295. VIEW #: 1. BACKLOGGED :: 177.600%! ~~ 
22:33:48.450 WARN  Total activation time: 51 
22:33:48.450 WARN  Total collision time: 45 
22:33:48.450 WARN  Total cycle time: 496 
22:33:48.450 WARN  Total player update time: 55 
22:33:48.450 WARN  Total lb+minimap processing time: 60 
22:33:48.450 WARN  Total entity physics calculation time: 47 
22:33:48.450 WARN  Total entity life+thought cycle time: 235 
22:33:48.450 WARN  Total entity selfie-taking time: 88 
22:33:48.450 WARN  Total time: 1077 
22:33:49.456 WARN  ~~ LOOPS: 14. ENTITY #: 398//287. VIEW #: 1. BACKLOGGED :: 106.929%! ~~ 
22:33:49.456 WARN  Total activation time: 65 
22:33:49.456 WARN  Total collision time: 17 
22:33:49.457 WARN  Total cycle time: 417 
22:33:49.457 WARN  Total player update time: 82 
22:33:49.457 WARN  Total lb+minimap processing time: 24 
22:33:49.457 WARN  Total entity physics calculation time: 35 
22:33:49.457 WARN  Total entity life+thought cycle time: 210 
22:33:49.459 WARN  Total entity selfie-taking time: 24 
22:33:49.459 WARN  Total time: 874 
22:33:56.707 WARN  ~~ LOOPS: 15. ENTITY #: 406//287. VIEW #: 1. BACKLOGGED :: 111.800%! ~~ 
22:33:56.707 WARN  Total activation time: 52 
22:33:56.707 WARN  Total collision time: 35 
22:33:56.707 WARN  Total cycle time: 471 
22:33:56.707 WARN  Total player update time: 63 
22:33:56.707 WARN  Total lb+minimap processing time: 31 
22:33:56.707 WARN  Total entity physics calculation time: 49 
22:33:56.707 WARN  Total entity life+thought cycle time: 186 
22:33:56.707 WARN  Total entity selfie-taking time: 86 
22:33:56.707 WARN  Total time: 973 
22:33:57.767 WARN  ~~ LOOPS: 14. ENTITY #: 405//295. VIEW #: 1. BACKLOGGED :: 114.000%! ~~ 
22:33:57.768 WARN  Total activation time: 75 
22:33:57.768 WARN  Total collision time: 47 
22:33:57.768 WARN  Total cycle time: 410 
22:33:57.768 WARN  Total player update time: 56 
22:33:57.768 WARN  Total lb+minimap processing time: 34 
22:33:57.768 WARN  Total entity physics calculation time: 12 
22:33:57.768 WARN  Total entity life+thought cycle time: 210 
22:33:57.768 WARN  Total entity selfie-taking time: 62 
22:33:57.768 WARN  Total time: 906 
22:34:02.922 WARN  ~~ LOOPS: 10. ENTITY #: 411//299. VIEW #: 1. BACKLOGGED :: 179.400%! ~~ 
22:34:02.922 WARN  Total activation time: 67 
22:34:02.922 WARN  Total collision time: 22 
22:34:02.922 WARN  Total cycle time: 509 
22:34:02.922 WARN  Total player update time: 99 
22:34:02.923 WARN  Total lb+minimap processing time: 30 
22:34:02.923 WARN  Total entity physics calculation time: 147 
22:34:02.924 WARN  Total entity life+thought cycle time: 166 
22:34:02.924 WARN  Total entity selfie-taking time: 19 
22:34:02.924 WARN  Total time: 1059 
22:34:04.034 WARN  ~~ LOOPS: 15. ENTITY #: 408//297. VIEW #: 1. BACKLOGGED :: 110.400%! ~~ 
22:34:04.034 WARN  Total activation time: 57 
22:34:04.034 WARN  Total collision time: 33 
22:34:04.034 WARN  Total cycle time: 462 
22:34:04.034 WARN  Total player update time: 90 
22:34:04.034 WARN  Total lb+minimap processing time: 62 
22:34:04.034 WARN  Total entity physics calculation time: 36 
22:34:04.034 WARN  Total entity life+thought cycle time: 131 
22:34:04.035 WARN  Total entity selfie-taking time: 78 
22:34:04.035 WARN  Total time: 949 
22:34:05.107 WARN  ~~ LOOPS: 8. ENTITY #: 404//289. VIEW #: 1. BACKLOGGED :: 275.625%! ~~ 
22:34:05.107 WARN  Total activation time: 48 
22:34:05.107 WARN  Total collision time: 35 
22:34:05.107 WARN  Total cycle time: 652 
22:34:05.107 WARN  Total player update time: 51 
22:34:05.107 WARN  Total lb+minimap processing time: 37 
22:34:05.107 WARN  Total entity physics calculation time: 61 
22:34:05.107 WARN  Total entity life+thought cycle time: 266 
22:34:05.107 WARN  Total entity selfie-taking time: 64 
22:34:05.107 WARN  Total time: 1214 
22:34:06.292 WARN  ~~ LOOPS: 13. ENTITY #: 407//294. VIEW #: 1. BACKLOGGED :: 146.538%! ~~ 
22:34:06.292 WARN  Total activation time: 61 
22:34:06.292 WARN  Total collision time: 30 
22:34:06.292 WARN  Total cycle time: 544 
22:34:06.292 WARN  Total player update time: 170 
22:34:06.292 WARN  Total lb+minimap processing time: 114 
22:34:06.292 WARN  Total entity physics calculation time: 101 
22:34:06.292 WARN  Total entity life+thought cycle time: 240 
22:34:06.292 WARN  Total entity selfie-taking time: 36 
22:34:06.292 WARN  Total time: 1296 
22:34:07.446 WARN  ~~ LOOPS: 7. ENTITY #: 408//292. VIEW #: 1. BACKLOGGED :: 242.571%! ~~ 
22:34:07.446 WARN  Total activation time: 40 
22:34:07.446 WARN  Total collision time: 31 
22:34:07.446 WARN  Total cycle time: 495 
22:34:07.446 WARN  Total player update time: 80 
22:34:07.446 WARN  Total lb+minimap processing time: 88 
22:34:07.446 WARN  Total entity physics calculation time: 87 
22:34:07.446 WARN  Total entity life+thought cycle time: 189 
22:34:07.446 WARN  Total entity selfie-taking time: 76 
22:34:07.446 WARN  Total time: 1086 
22:34:08.556 WARN  ~~ LOOPS: 9. ENTITY #: 410//299. VIEW #: 1. BACKLOGGED :: 219.333%! ~~ 
22:34:08.556 WARN  Total activation time: 117 
22:34:08.556 WARN  Total collision time: 76 
22:34:08.556 WARN  Total cycle time: 465 
22:34:08.556 WARN  Total player update time: 139 
22:34:08.556 WARN  Total lb+minimap processing time: 99 
22:34:08.557 WARN  Total entity physics calculation time: 61 
22:34:08.557 WARN  Total entity life+thought cycle time: 154 
22:34:08.557 WARN  Total entity selfie-taking time: 59 
22:34:08.557 WARN  Total time: 1170 
22:34:09.622 WARN  ~~ LOOPS: 13. ENTITY #: 405//297. VIEW #: 1. BACKLOGGED :: 130.385%! ~~ 
22:34:09.622 WARN  Total activation time: 69 
22:34:09.622 WARN  Total collision time: 29 
22:34:09.622 WARN  Total cycle time: 467 
22:34:09.622 WARN  Total player update time: 110 
22:34:09.622 WARN  Total lb+minimap processing time: 37 
22:34:09.622 WARN  Total entity physics calculation time: 22 
22:34:09.622 WARN  Total entity life+thought cycle time: 193 
22:34:09.622 WARN  Total entity selfie-taking time: 55 
22:34:09.622 WARN  Total time: 982 
22:34:10.650 WARN  ~~ LOOPS: 14. ENTITY #: 408//293. VIEW #: 1. BACKLOGGED :: 102.429%! ~~ 
22:34:10.651 WARN  Total activation time: 50 
22:34:10.651 WARN  Total collision time: 31 
22:34:10.651 WARN  Total cycle time: 397 
22:34:10.651 WARN  Total player update time: 78 
22:34:10.651 WARN  Total lb+minimap processing time: 29 
22:34:10.651 WARN  Total entity physics calculation time: 21 
22:34:10.651 WARN  Total entity life+thought cycle time: 175 
22:34:10.651 WARN  Total entity selfie-taking time: 47 
22:34:10.651 WARN  Total time: 828 
22:34:12.680 WARN  ~~ LOOPS: 12. ENTITY #: 408//298. VIEW #: 1. BACKLOGGED :: 133.000%! ~~ 
22:34:12.680 WARN  Total activation time: 82 
22:34:12.680 WARN  Total collision time: 32 
22:34:12.680 WARN  Total cycle time: 418 
22:34:12.680 WARN  Total player update time: 30 
22:34:12.680 WARN  Total lb+minimap processing time: 11 
22:34:12.680 WARN  Total entity physics calculation time: 73 
22:34:12.680 WARN  Total entity life+thought cycle time: 158 
22:34:12.680 WARN  Total entity selfie-taking time: 68 
22:34:12.681 WARN  Total time: 872 
22:34:34.563 WARN  ~~ LOOPS: 12. ENTITY #: 404//284. VIEW #: 1. BACKLOGGED :: 164.250%! ~~ 
22:34:34.563 WARN  Total activation time: 71 
22:34:34.563 WARN  Total collision time: 47 
22:34:34.563 WARN  Total cycle time: 539 
22:34:34.563 WARN  Total player update time: 55 
22:34:34.563 WARN  Total lb+minimap processing time: 82 
22:34:34.564 WARN  Total entity physics calculation time: 62 
22:34:34.564 WARN  Total entity life+thought cycle time: 203 
22:34:34.564 WARN  Total entity selfie-taking time: 51 
22:34:34.564 WARN  Total time: 1110 
22:34:35.754 WARN  ~~ LOOPS: 12. ENTITY #: 403//290. VIEW #: 1. BACKLOGGED :: 138.500%! ~~ 
22:34:35.754 WARN  Total activation time: 53 
22:34:35.754 WARN  Total collision time: 31 
22:34:35.761 WARN  Total cycle time: 470 
22:34:35.761 WARN  Total player update time: 118 
22:34:35.761 WARN  Total lb+minimap processing time: 126 
22:34:35.761 WARN  Total entity physics calculation time: 45 
22:34:35.761 WARN  Total entity life+thought cycle time: 238 
22:34:35.761 WARN  Total entity selfie-taking time: 53 
22:34:35.761 WARN  Total time: 1134 
22:34:36.815 WARN  ~~ LOOPS: 13. ENTITY #: 399//289. VIEW #: 1. BACKLOGGED :: 132.000%! ~~ 
22:34:36.815 WARN  Total activation time: 85 
22:34:36.816 WARN  Total collision time: 25 
22:34:36.816 WARN  Total cycle time: 462 
22:34:36.816 WARN  Total player update time: 69 
22:34:36.816 WARN  Total lb+minimap processing time: 53 
22:34:36.816 WARN  Total entity physics calculation time: 90 
22:34:36.816 WARN  Total entity life+thought cycle time: 163 
22:34:36.816 WARN  Total entity selfie-taking time: 66 
22:34:36.816 WARN  Total time: 1013 
22:34:37.886 WARN  ~~ LOOPS: 14. ENTITY #: 400//285. VIEW #: 1. BACKLOGGED :: 124.286%! ~~ 
22:34:37.886 WARN  Total activation time: 88 
22:34:37.886 WARN  Total collision time: 32 
22:34:37.886 WARN  Total cycle time: 460 
22:34:37.886 WARN  Total player update time: 46 
22:34:37.887 WARN  Total lb+minimap processing time: 33 
22:34:37.887 WARN  Total entity physics calculation time: 37 
22:34:37.887 WARN  Total entity life+thought cycle time: 178 
22:34:37.887 WARN  Total entity selfie-taking time: 89 
22:34:37.887 WARN  Total time: 963 
22:34:38.894 WARN  ~~ LOOPS: 12. ENTITY #: 402//281. VIEW #: 1. BACKLOGGED :: 120.750%! ~~ 
22:34:38.894 WARN  Total activation time: 55 
22:34:38.895 WARN  Total collision time: 29 
22:34:38.895 WARN  Total cycle time: 399 
22:34:38.895 WARN  Total player update time: 97 
22:34:38.895 WARN  Total lb+minimap processing time: 39 
22:34:38.895 WARN  Total entity physics calculation time: 63 
22:34:38.895 WARN  Total entity life+thought cycle time: 131 
22:34:38.895 WARN  Total entity selfie-taking time: 44 
22:34:38.895 WARN  Total time: 857 
22:34:39.987 WARN  ~~ LOOPS: 13. ENTITY #: 398//287. VIEW #: 1. BACKLOGGED :: 130.615%! ~~ 
22:34:39.987 WARN  Total activation time: 80 
22:34:39.987 WARN  Total collision time: 51 
22:34:39.987 WARN  Total cycle time: 435 
22:34:39.987 WARN  Total player update time: 57 
22:34:39.987 WARN  Total lb+minimap processing time: 69 
22:34:39.987 WARN  Total entity physics calculation time: 29 
22:34:39.987 WARN  Total entity life+thought cycle time: 243 
22:34:39.987 WARN  Total entity selfie-taking time: 46 
22:34:39.987 WARN  Total time: 1010 
22:34:46.130 WARN  ~~ LOOPS: 14. ENTITY #: 402//283. VIEW #: 1. BACKLOGGED :: 110.571%! ~~ 
22:34:46.130 WARN  Total activation time: 73 
22:34:46.130 WARN  Total collision time: 32 
22:34:46.130 WARN  Total cycle time: 411 
22:34:46.130 WARN  Total player update time: 57 
22:34:46.130 WARN  Total lb+minimap processing time: 29 
22:34:46.130 WARN  Total entity physics calculation time: 28 
22:34:46.130 WARN  Total entity life+thought cycle time: 192 
22:34:46.130 WARN  Total entity selfie-taking time: 46 
22:34:46.130 WARN  Total time: 868 
22:34:47.184 WARN  ~~ LOOPS: 15. ENTITY #: 396//282. VIEW #: 1. BACKLOGGED :: 103.200%! ~~ 
22:34:47.185 WARN  Total activation time: 95 
22:34:47.185 WARN  Total collision time: 44 
22:34:47.185 WARN  Total cycle time: 376 
22:34:47.185 WARN  Total player update time: 70 
22:34:47.185 WARN  Total lb+minimap processing time: 46 
22:34:47.185 WARN  Total entity physics calculation time: 34 
22:34:47.185 WARN  Total entity life+thought cycle time: 190 
22:34:47.185 WARN  Total entity selfie-taking time: 34 
22:34:47.185 WARN  Total time: 889 
22:34:48.339 WARN  ~~ LOOPS: 11. ENTITY #: 395//280. VIEW #: 1. BACKLOGGED :: 155.182%! ~~ 
22:34:48.339 WARN  Total activation time: 73 
22:34:48.339 WARN  Total collision time: 47 
22:34:48.339 WARN  Total cycle time: 449 
22:34:48.339 WARN  Total player update time: 50 
22:34:48.339 WARN  Total lb+minimap processing time: 84 
22:34:48.339 WARN  Total entity physics calculation time: 20 
22:34:48.339 WARN  Total entity life+thought cycle time: 217 
22:34:48.339 WARN  Total entity selfie-taking time: 69 
22:34:48.339 WARN  Total time: 1009 
22:34:49.447 WARN  ~~ LOOPS: 14. ENTITY #: 395//274. VIEW #: 1. BACKLOGGED :: 126.857%! ~~ 
22:34:49.448 WARN  Total activation time: 65 
22:34:49.448 WARN  Total collision time: 40 
22:34:49.448 WARN  Total cycle time: 487 
22:34:49.448 WARN  Total player update time: 72 
22:34:49.448 WARN  Total lb+minimap processing time: 46 
22:34:49.448 WARN  Total entity physics calculation time: 57 
22:34:49.448 WARN  Total entity life+thought cycle time: 206 
22:34:49.448 WARN  Total entity selfie-taking time: 64 
22:34:49.448 WARN  Total time: 1037 
22:34:52.573 WARN  ~~ LOOPS: 12. ENTITY #: 393//278. VIEW #: 1. BACKLOGGED :: 144.250%! ~~ 
22:34:52.573 WARN  Total activation time: 97 
22:34:52.573 WARN  Total collision time: 60 
22:34:52.573 WARN  Total cycle time: 420 
22:34:52.573 WARN  Total player update time: 54 
22:34:52.574 WARN  Total lb+minimap processing time: 47 
22:34:52.574 WARN  Total entity physics calculation time: 34 
22:34:52.574 WARN  Total entity life+thought cycle time: 147 
22:34:52.574 WARN  Total entity selfie-taking time: 51 
22:34:52.574 WARN  Total time: 910 
22:34:56.768 WARN  ~~ LOOPS: 12. ENTITY #: 401//284. VIEW #: 1. BACKLOGGED :: 137.000%! ~~ 
22:34:56.768 WARN  Total activation time: 97 
22:34:56.768 WARN  Total collision time: 35 
22:34:56.768 WARN  Total cycle time: 416 
22:34:56.768 WARN  Total player update time: 35 
22:34:56.768 WARN  Total lb+minimap processing time: 49 
22:34:56.768 WARN  Total entity physics calculation time: 43 
22:34:56.768 WARN  Total entity life+thought cycle time: 176 
22:34:56.768 WARN  Total entity selfie-taking time: 84 
22:34:56.768 WARN  Total time: 935 
22:34:57.924 WARN  ~~ LOOPS: 13. ENTITY #: 397//279. VIEW #: 1. BACKLOGGED :: 146.308%! ~~ 
22:34:57.924 WARN  Total activation time: 55 
22:34:57.925 WARN  Total collision time: 40 
22:34:57.925 WARN  Total cycle time: 539 
22:34:57.925 WARN  Total player update time: 73 
22:34:57.925 WARN  Total lb+minimap processing time: 65 
22:34:57.925 WARN  Total entity physics calculation time: 103 
22:34:57.933 WARN  Total entity life+thought cycle time: 211 
22:34:57.933 WARN  Total entity selfie-taking time: 58 
22:34:57.933 WARN  Total time: 1144 
22:34:58.933 WARN  ~~ LOOPS: 9. ENTITY #: 398//275. VIEW #: 1. BACKLOGGED :: 202.333%! ~~ 
22:34:58.933 WARN  Total activation time: 63 
22:34:58.933 WARN  Total collision time: 61 
22:34:58.934 WARN  Total cycle time: 483 
22:34:58.934 WARN  Total player update time: 146 
22:34:58.934 WARN  Total lb+minimap processing time: 75 
22:34:58.934 WARN  Total entity physics calculation time: 77 
22:34:58.934 WARN  Total entity life+thought cycle time: 170 
22:34:58.934 WARN  Total entity selfie-taking time: 74 
22:34:58.934 WARN  Total time: 1149 
22:34:59.960 WARN  ~~ LOOPS: 10. ENTITY #: 399//283. VIEW #: 1. BACKLOGGED :: 176.100%! ~~ 
22:34:59.960 WARN  Total activation time: 120 
22:34:59.960 WARN  Total collision time: 18 
22:34:59.960 WARN  Total cycle time: 449 
22:34:59.960 WARN  Total player update time: 123 
22:34:59.960 WARN  Total lb+minimap processing time: 27 
22:34:59.960 WARN  Total entity physics calculation time: 60 
22:34:59.960 WARN  Total entity life+thought cycle time: 135 
22:34:59.960 WARN  Total entity selfie-taking time: 78 
22:34:59.960 WARN  Total time: 1010 
