08:27:34.752 ERROR Egg 
08:27:34.755 ERROR Cannot read property 'NaN' of undefined
TypeError: Cannot read property 'NaN' of undefined
    at Object.room.isIn (/app/arrasio/src/server/server.js:300:42)
    at entities.map.instance (/app/arrasio/src/server/server.js:5029:34)
    at Array.map (<anonymous>)
    at makefood (/app/arrasio/src/server/server.js:5024:29)
    at Timeout.maintainloop [as _onTimeout] (/app/arrasio/src/server/server.js:5089:9)
    at ontimeout (timers.js:498:11)
    at tryOnTimeout (timers.js:323:5)
    at Timer.listOnTimeout (timers.js:290:5) 
08:39:57.132 WARN  Malformed command packet. Kicking. 1 warning. 
11:33:09.367 WARN  Total entity selfie-taking time: 2 
11:33:09.368 WARN  Total time: 620 
11:33:16.292 WARN  ~~ LOOPS: 12. ENTITY #: 101//37. VIEW #: 1. BACKLOGGED :: 146.750%! ~~ 
11:33:16.292 WARN  Total activation time: 0 
11:33:16.292 WARN  Total collision time: 1 
11:33:16.292 WARN  Total cycle time: 586 
11:33:16.292 WARN  Total player update time: 6 
11:33:16.292 WARN  Total lb+minimap processing time: 1 
11:33:16.292 WARN  Total entity physics calculation time: 2 
11:33:16.292 WARN  Total entity life+thought cycle time: 577 
11:33:16.292 WARN  Total entity selfie-taking time: 4 
11:33:16.292 WARN  Total time: 1177 
11:33:17.296 WARN  ~~ LOOPS: 2. ENTITY #: 101//37. VIEW #: 1. BACKLOGGED :: 1446.000%! ~~ 
11:33:17.296 WARN  Total activation time: 1 
11:33:17.296 WARN  Total collision time: 0 
11:33:17.296 WARN  Total cycle time: 963 
11:33:17.296 WARN  Total player update time: 0 
11:33:17.296 WARN  Total lb+minimap processing time: 1 
11:33:17.296 WARN  Total entity physics calculation time: 1 
11:33:17.296 WARN  Total entity life+thought cycle time: 1 
11:33:17.296 WARN  Total entity selfie-taking time: 0 
11:33:17.296 WARN  Total time: 967 
11:33:20.323 WARN  ~~ LOOPS: 2. ENTITY #: 101//39. VIEW #: 1. BACKLOGGED :: 1362.000%! ~~ 
11:33:20.324 WARN  Total activation time: 0 
11:33:20.324 WARN  Total collision time: 0 
11:33:20.324 WARN  Total cycle time: 908 
11:33:20.324 WARN  Total player update time: 2 
11:33:20.325 WARN  Total lb+minimap processing time: 2 
11:33:20.325 WARN  Total entity physics calculation time: 906 
11:33:20.325 WARN  Total entity life+thought cycle time: 0 
11:33:20.325 WARN  Total entity selfie-taking time: 1 
11:33:20.326 WARN  Total time: 1819 
11:33:21.325 WARN  ~~ LOOPS: 1. ENTITY #: 101//38. VIEW #: 1. BACKLOGGED :: 2901.000%! ~~ 
11:33:21.325 WARN  Total activation time: 1 
11:33:21.325 WARN  Total collision time: 965 
11:33:21.325 WARN  Total cycle time: 1 
11:33:21.325 WARN  Total player update time: 1 
11:33:21.325 WARN  Total lb+minimap processing time: 1 
11:33:21.325 WARN  Total entity physics calculation time: 0 
11:33:21.325 WARN  Total entity life+thought cycle time: 0 
11:33:21.325 WARN  Total entity selfie-taking time: 1 
11:33:21.325 WARN  Total time: 970 
11:33:26.330 WARN  ~~ LOOPS: 12. ENTITY #: 101//38. VIEW #: 1. BACKLOGGED :: 146.500%! ~~ 
11:33:26.330 WARN  Total activation time: 0 
11:33:26.330 WARN  Total collision time: 0 
11:33:26.330 WARN  Total cycle time: 585 
11:33:26.330 WARN  Total player update time: 4 
11:33:26.330 WARN  Total lb+minimap processing time: 1 
11:33:26.330 WARN  Total entity physics calculation time: 3 
11:33:26.330 WARN  Total entity life+thought cycle time: 3 
11:33:26.330 WARN  Total entity selfie-taking time: 4 
11:33:26.330 WARN  Total time: 600 
11:33:51.306 WARN  ~~ LOOPS: 2. ENTITY #: 101//41. VIEW #: 1. BACKLOGGED :: 1396.500%! ~~ 
11:33:51.306 WARN  Total activation time: 927 
11:33:51.306 WARN  Total collision time: 1 
11:33:51.306 WARN  Total cycle time: 3 
11:33:51.306 WARN  Total player update time: 1 
11:33:51.306 WARN  Total lb+minimap processing time: 1 
11:33:51.306 WARN  Total entity physics calculation time: 0 
11:33:51.306 WARN  Total entity life+thought cycle time: 1 
11:33:51.306 WARN  Total entity selfie-taking time: 1 
11:33:51.307 WARN  Total time: 935 
11:33:52.306 WARN  ~~ LOOPS: 12. ENTITY #: 101//37. VIEW #: 1. BACKLOGGED :: 148.500%! ~~ 
11:33:52.306 WARN  Total activation time: 0 
11:33:52.306 WARN  Total collision time: 0 
11:33:52.306 WARN  Total cycle time: 594 
11:33:52.306 WARN  Total player update time: 1 
11:33:52.306 WARN  Total lb+minimap processing time: 2 
11:33:52.306 WARN  Total entity physics calculation time: 1 
11:33:52.306 WARN  Total entity life+thought cycle time: 6 
11:33:52.306 WARN  Total entity selfie-taking time: 2 
11:33:52.306 WARN  Total time: 606 
11:33:58.322 WARN  ~~ LOOPS: 2. ENTITY #: 102//38. VIEW #: 1. BACKLOGGED :: 1395.000%! ~~ 
11:33:58.322 WARN  Total activation time: 0 
11:33:58.322 WARN  Total collision time: 0 
11:33:58.322 WARN  Total cycle time: 930 
11:33:58.322 WARN  Total player update time: 1 
11:33:58.322 WARN  Total lb+minimap processing time: 4 
11:33:58.322 WARN  Total entity physics calculation time: 0 
11:33:58.322 WARN  Total entity life+thought cycle time: 2 
11:33:58.322 WARN  Total entity selfie-taking time: 0 
11:33:58.322 WARN  Total time: 937 
11:33:59.324 WARN  ~~ LOOPS: 1. ENTITY #: 102//39. VIEW #: 1. BACKLOGGED :: 2895.000%! ~~ 
11:33:59.324 WARN  Total activation time: 0 
11:33:59.328 WARN  Total collision time: 0 
11:33:59.328 WARN  Total cycle time: 965 
11:33:59.328 WARN  Total player update time: 0 
11:33:59.329 WARN  Total lb+minimap processing time: 2 
11:33:59.329 WARN  Total entity physics calculation time: 964 
11:33:59.329 WARN  Total entity life+thought cycle time: 0 
11:33:59.329 WARN  Total entity selfie-taking time: 0 
11:33:59.330 WARN  Total time: 1931 
11:34:03.331 WARN  ~~ LOOPS: 2. ENTITY #: 102//38. VIEW #: 1. BACKLOGGED :: 1395.000%! ~~ 
11:34:03.331 WARN  Total activation time: 0 
11:34:03.331 WARN  Total collision time: 0 
11:34:03.331 WARN  Total cycle time: 930 
11:34:03.332 WARN  Total player update time: 2 
11:34:03.332 WARN  Total lb+minimap processing time: 1 
11:34:03.332 WARN  Total entity physics calculation time: 929 
11:34:03.332 WARN  Total entity life+thought cycle time: 1 
11:34:03.333 WARN  Total entity selfie-taking time: 0 
11:34:03.333 WARN  Total time: 1863 
11:34:05.336 WARN  ~~ LOOPS: 2. ENTITY #: 102//40. VIEW #: 1. BACKLOGGED :: 1387.500%! ~~ 
11:34:05.336 WARN  Total activation time: 0 
11:34:05.336 WARN  Total collision time: 0 
11:34:05.336 WARN  Total cycle time: 925 
11:34:05.336 WARN  Total player update time: 1 
11:34:05.336 WARN  Total lb+minimap processing time: 2 
11:34:05.336 WARN  Total entity physics calculation time: 1 
11:34:05.336 WARN  Total entity life+thought cycle time: 0 
11:34:05.336 WARN  Total entity selfie-taking time: 0 
11:34:05.336 WARN  Total time: 929 
11:34:16.305 WARN  ~~ LOOPS: 3. ENTITY #: 102//40. VIEW #: 1. BACKLOGGED :: 892.000%! ~~ 
11:34:16.305 WARN  Total activation time: 1 
11:34:16.306 WARN  Total collision time: 0 
11:34:16.306 WARN  Total cycle time: 891 
11:34:16.306 WARN  Total player update time: 1 
11:34:16.306 WARN  Total lb+minimap processing time: 1 
11:34:16.306 WARN  Total entity physics calculation time: 1 
11:34:16.307 WARN  Total entity life+thought cycle time: 1 
11:34:16.307 WARN  Total entity selfie-taking time: 0 
11:34:16.307 WARN  Total time: 896 
11:34:47.293 WARN  ~~ LOOPS: 4. ENTITY #: 103//43. VIEW #: 1. BACKLOGGED :: 699.000%! ~~ 
11:34:47.293 WARN  Total activation time: 0 
11:34:47.293 WARN  Total collision time: 0 
11:34:47.293 WARN  Total cycle time: 932 
11:34:47.294 WARN  Total player update time: 1 
11:34:47.294 WARN  Total lb+minimap processing time: 1 
11:34:47.294 WARN  Total entity physics calculation time: 0 
11:34:47.294 WARN  Total entity life+thought cycle time: 928 
11:34:47.294 WARN  Total entity selfie-taking time: 3 
11:34:47.294 WARN  Total time: 1865 
11:34:50.299 WARN  ~~ LOOPS: 11. ENTITY #: 103//40. VIEW #: 1. BACKLOGGED :: 169.909%! ~~ 
11:34:50.299 WARN  Total activation time: 0 
11:34:50.299 WARN  Total collision time: 0 
11:34:50.299 WARN  Total cycle time: 623 
11:34:50.300 WARN  Total player update time: 4 
11:34:50.304 WARN  Total lb+minimap processing time: 1 
11:34:50.304 WARN  Total entity physics calculation time: 2 
11:34:50.305 WARN  Total entity life+thought cycle time: 3 
11:34:50.305 WARN  Total entity selfie-taking time: 2 
11:34:50.305 WARN  Total time: 635 
11:34:52.332 WARN  ~~ LOOPS: 4. ENTITY #: 103//39. VIEW #: 1. BACKLOGGED :: 670.500%! ~~ 
11:34:52.333 WARN  Total activation time: 0 
11:34:52.333 WARN  Total collision time: 0 
11:34:52.333 WARN  Total cycle time: 894 
11:34:52.333 WARN  Total player update time: 1 
11:34:52.333 WARN  Total lb+minimap processing time: 2 
11:34:52.334 WARN  Total entity physics calculation time: 0 
11:34:52.334 WARN  Total entity life+thought cycle time: 892 
11:34:52.334 WARN  Total entity selfie-taking time: 0 
11:34:52.334 WARN  Total time: 1789 
11:35:17.295 WARN  ~~ LOOPS: 3. ENTITY #: 103//39. VIEW #: 1. BACKLOGGED :: 861.000%! ~~ 
11:35:17.295 WARN  Total activation time: 1 
11:35:17.295 WARN  Total collision time: 0 
11:35:17.295 WARN  Total cycle time: 860 
11:35:17.295 WARN  Total player update time: 1 
11:35:17.295 WARN  Total lb+minimap processing time: 2 
11:35:17.295 WARN  Total entity physics calculation time: 858 
11:35:17.295 WARN  Total entity life+thought cycle time: 2 
11:35:17.295 WARN  Total entity selfie-taking time: 0 
11:35:17.295 WARN  Total time: 1724 
11:35:19.301 WARN  ~~ LOOPS: 2. ENTITY #: 103//39. VIEW #: 1. BACKLOGGED :: 1398.000%! ~~ 
11:35:19.301 WARN  Total activation time: 1 
11:35:19.301 WARN  Total collision time: 0 
11:35:19.302 WARN  Total cycle time: 931 
11:35:19.302 WARN  Total player update time: 1 
11:35:19.302 WARN  Total lb+minimap processing time: 3 
11:35:19.303 WARN  Total entity physics calculation time: 0 
11:35:19.303 WARN  Total entity life+thought cycle time: 1 
11:35:19.303 WARN  Total entity selfie-taking time: 1 
11:35:19.303 WARN  Total time: 938 
11:35:47.294 WARN  ~~ LOOPS: 4. ENTITY #: 104//41. VIEW #: 1. BACKLOGGED :: 699.750%! ~~ 
11:35:47.294 WARN  Total activation time: 0 
11:35:47.294 WARN  Total collision time: 1 
11:35:47.294 WARN  Total cycle time: 932 
11:35:47.294 WARN  Total player update time: 0 
11:35:47.294 WARN  Total lb+minimap processing time: 1 
11:35:47.294 WARN  Total entity physics calculation time: 929 
11:35:47.294 WARN  Total entity life+thought cycle time: 0 
11:35:47.294 WARN  Total entity selfie-taking time: 0 
11:35:47.294 WARN  Total time: 1863 
11:35:49.306 WARN  ~~ LOOPS: 2. ENTITY #: 104//43. VIEW #: 1. BACKLOGGED :: 1396.500%! ~~ 
11:35:49.307 WARN  Total activation time: 0 
11:35:49.307 WARN  Total collision time: 0 
11:35:49.307 WARN  Total cycle time: 931 
11:35:49.307 WARN  Total player update time: 0 
11:35:49.307 WARN  Total lb+minimap processing time: 10 
11:35:49.308 WARN  Total entity physics calculation time: 0 
11:35:49.308 WARN  Total entity life+thought cycle time: 929 
11:35:49.308 WARN  Total entity selfie-taking time: 1 
11:35:49.308 WARN  Total time: 1871 
11:35:50.309 WARN  ~~ LOOPS: 13. ENTITY #: 104//41. VIEW #: 1. BACKLOGGED :: 129.000%! ~~ 
11:35:50.309 WARN  Total activation time: 1 
11:35:50.309 WARN  Total collision time: 0 
11:35:50.309 WARN  Total cycle time: 558 
11:35:50.309 WARN  Total player update time: 2 
11:35:50.309 WARN  Total lb+minimap processing time: 3 
11:35:50.309 WARN  Total entity physics calculation time: 1 
11:35:50.309 WARN  Total entity life+thought cycle time: 9 
11:35:50.309 WARN  Total entity selfie-taking time: 542 
11:35:50.309 WARN  Total time: 1116 
11:36:17.293 WARN  ~~ LOOPS: 5. ENTITY #: 104//41. VIEW #: 1. BACKLOGGED :: 497.400%! ~~ 
11:36:17.293 WARN  Total activation time: 824 
11:36:17.293 WARN  Total collision time: 0 
11:36:17.293 WARN  Total cycle time: 5 
11:36:17.293 WARN  Total player update time: 2 
11:36:17.293 WARN  Total lb+minimap processing time: 1 
11:36:17.293 WARN  Total entity physics calculation time: 3 
11:36:17.293 WARN  Total entity life+thought cycle time: 0 
11:36:17.293 WARN  Total entity selfie-taking time: 1 
11:36:17.293 WARN  Total time: 836 
11:36:19.308 WARN  ~~ LOOPS: 6. ENTITY #: 104//43. VIEW #: 1. BACKLOGGED :: 395.500%! ~~ 
11:36:19.309 WARN  Total activation time: 1 
11:36:19.309 WARN  Total collision time: 1 
11:36:19.309 WARN  Total cycle time: 789 
11:36:19.309 WARN  Total player update time: 2 
11:36:19.310 WARN  Total lb+minimap processing time: 2 
11:36:19.310 WARN  Total entity physics calculation time: 3 
11:36:19.310 WARN  Total entity life+thought cycle time: 0 
11:36:19.310 WARN  Total entity selfie-taking time: 1 
11:36:19.311 WARN  Total time: 799 
11:36:20.310 WARN  ~~ LOOPS: 10. ENTITY #: 104//41. VIEW #: 1. BACKLOGGED :: 195.300%! ~~ 
11:36:20.310 WARN  Total activation time: 0 
11:36:20.310 WARN  Total collision time: 1 
11:36:20.310 WARN  Total cycle time: 650 
11:36:20.310 WARN  Total player update time: 3 
11:36:20.310 WARN  Total lb+minimap processing time: 2 
11:36:20.310 WARN  Total entity physics calculation time: 0 
11:36:20.310 WARN  Total entity life+thought cycle time: 11 
11:36:20.310 WARN  Total entity selfie-taking time: 637 
11:36:20.310 WARN  Total time: 1304 
11:36:49.297 WARN  ~~ LOOPS: 13. ENTITY #: 130//54. VIEW #: 1. BACKLOGGED :: 128.077%! ~~ 
11:36:49.297 WARN  Total activation time: 0 
11:36:49.297 WARN  Total collision time: 2 
11:36:49.297 WARN  Total cycle time: 553 
11:36:49.297 WARN  Total player update time: 4 
11:36:49.297 WARN  Total lb+minimap processing time: 3 
11:36:49.297 WARN  Total entity physics calculation time: 534 
11:36:49.297 WARN  Total entity life+thought cycle time: 10 
11:36:49.297 WARN  Total entity selfie-taking time: 3 
11:36:49.297 WARN  Total time: 1109 
11:36:51.302 WARN  ~~ LOOPS: 13. ENTITY #: 138//77. VIEW #: 1. BACKLOGGED :: 126.231%! ~~ 
11:36:51.302 WARN  Total activation time: 3 
11:36:51.302 WARN  Total collision time: 7 
11:36:51.302 WARN  Total cycle time: 537 
11:36:51.303 WARN  Total player update time: 4 
11:36:51.303 WARN  Total lb+minimap processing time: 2 
11:36:51.303 WARN  Total entity physics calculation time: 2 
11:36:51.303 WARN  Total entity life+thought cycle time: 517 
11:36:51.304 WARN  Total entity selfie-taking time: 1 
11:36:51.304 WARN  Total time: 1073 
11:37:51.300 WARN  ~~ LOOPS: 13. ENTITY #: 103//31. VIEW #: 1. BACKLOGGED :: 128.538%! ~~ 
11:37:51.300 WARN  Total activation time: 0 
11:37:51.301 WARN  Total collision time: 0 
11:37:51.301 WARN  Total cycle time: 557 
11:37:51.301 WARN  Total player update time: 4 
11:37:51.301 WARN  Total lb+minimap processing time: 1 
11:37:51.301 WARN  Total entity physics calculation time: 547 
11:37:51.301 WARN  Total entity life+thought cycle time: 3 
11:37:51.301 WARN  Total entity selfie-taking time: 1 
11:37:51.301 WARN  Total time: 1113 
11:38:18.321 WARN  ~~ LOOPS: 2. ENTITY #: 103//30. VIEW #: 1. BACKLOGGED :: 1396.500%! ~~ 
11:38:18.321 WARN  Total activation time: 0 
11:38:18.321 WARN  Total collision time: 1 
11:38:18.321 WARN  Total cycle time: 930 
11:38:18.321 WARN  Total player update time: 1 
11:38:18.321 WARN  Total lb+minimap processing time: 5 
11:38:18.321 WARN  Total entity physics calculation time: 1 
11:38:18.321 WARN  Total entity life+thought cycle time: 928 
11:38:18.321 WARN  Total entity selfie-taking time: 1 
11:38:18.321 WARN  Total time: 1867 
11:40:19.295 WARN  ~~ LOOPS: 3. ENTITY #: 105//36. VIEW #: 1. BACKLOGGED :: 931.000%! ~~ 
11:40:19.295 WARN  Total activation time: 1 
11:40:19.295 WARN  Total collision time: 0 
11:40:19.295 WARN  Total cycle time: 930 
11:40:19.295 WARN  Total player update time: 1 
11:40:19.295 WARN  Total lb+minimap processing time: 1 
11:40:19.295 WARN  Total entity physics calculation time: 2 
11:40:19.295 WARN  Total entity life+thought cycle time: 928 
11:40:19.295 WARN  Total entity selfie-taking time: 0 
11:40:19.295 WARN  Total time: 1863 
11:40:20.300 WARN  ~~ LOOPS: 4. ENTITY #: 105//31. VIEW #: 1. BACKLOGGED :: 643.500%! ~~ 
11:40:20.300 WARN  Total activation time: 853 
11:40:20.300 WARN  Total collision time: 0 
11:40:20.300 WARN  Total cycle time: 5 
11:40:20.300 WARN  Total player update time: 1 
11:40:20.300 WARN  Total lb+minimap processing time: 1 
11:40:20.313 WARN  Total entity physics calculation time: 1 
11:40:20.313 WARN  Total entity life+thought cycle time: 1 
11:40:20.313 WARN  Total entity selfie-taking time: 1 
11:40:20.313 WARN  Total time: 863 
11:40:47.293 WARN  ~~ LOOPS: 5. ENTITY #: 106//33. VIEW #: 1. BACKLOGGED :: 480.600%! ~~ 
11:40:47.293 WARN  Total activation time: 788 
11:40:47.293 WARN  Total collision time: 0 
11:40:47.293 WARN  Total cycle time: 13 
11:40:47.293 WARN  Total player update time: 1 
11:40:47.293 WARN  Total lb+minimap processing time: 1 
11:40:47.293 WARN  Total entity physics calculation time: 2 
11:40:47.293 WARN  Total entity life+thought cycle time: 2 
11:40:47.293 WARN  Total entity selfie-taking time: 0 
11:40:47.293 WARN  Total time: 807 
11:40:49.300 WARN  ~~ LOOPS: 5. ENTITY #: 106//33. VIEW #: 1. BACKLOGGED :: 496.800%! ~~ 
11:40:49.300 WARN  Total activation time: 0 
11:40:49.300 WARN  Total collision time: 0 
11:40:49.300 WARN  Total cycle time: 828 
11:40:49.301 WARN  Total player update time: 0 
11:40:49.301 WARN  Total lb+minimap processing time: 5 
11:40:49.301 WARN  Total entity physics calculation time: 2 
11:40:49.302 WARN  Total entity life+thought cycle time: 3 
11:40:49.302 WARN  Total entity selfie-taking time: 0 
11:40:49.302 WARN  Total time: 838 
11:41:06.446 WARN  ~~ LOOPS: 14. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 107.571%! ~~ 
11:41:06.446 WARN  Total activation time: 487 
11:41:06.446 WARN  Total collision time: 0 
11:41:06.446 WARN  Total cycle time: 15 
11:41:06.446 WARN  Total player update time: 8 
11:41:06.446 WARN  Total lb+minimap processing time: 2 
11:41:06.446 WARN  Total entity physics calculation time: 7 
11:41:06.446 WARN  Total entity life+thought cycle time: 2 
11:41:06.446 WARN  Total entity selfie-taking time: 2 
11:41:06.446 WARN  Total time: 523 
11:41:18.305 WARN  ~~ LOOPS: 5. ENTITY #: 106//33. VIEW #: 1. BACKLOGGED :: 493.200%! ~~ 
11:41:18.306 WARN  Total activation time: 1 
11:41:18.306 WARN  Total collision time: 0 
11:41:18.306 WARN  Total cycle time: 821 
11:41:18.306 WARN  Total player update time: 7 
11:41:18.307 WARN  Total lb+minimap processing time: 2 
11:41:18.307 WARN  Total entity physics calculation time: 2 
11:41:18.307 WARN  Total entity life+thought cycle time: 1 
11:41:18.312 WARN  Total entity selfie-taking time: 0 
11:41:18.312 WARN  Total time: 834 
11:41:21.335 WARN  ~~ LOOPS: 3. ENTITY #: 106//33. VIEW #: 1. BACKLOGGED :: 925.000%! ~~ 
11:41:21.335 WARN  Total activation time: 1 
11:41:21.336 WARN  Total collision time: 0 
11:41:21.336 WARN  Total cycle time: 924 
11:41:21.336 WARN  Total player update time: 1 
11:41:21.336 WARN  Total lb+minimap processing time: 2 
11:41:21.337 WARN  Total entity physics calculation time: 0 
11:41:21.337 WARN  Total entity life+thought cycle time: 1 
11:41:21.337 WARN  Total entity selfie-taking time: 921 
11:41:21.337 WARN  Total time: 1850 
11:41:26.346 WARN  ~~ LOOPS: 12. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 147.750%! ~~ 
11:41:26.346 WARN  Total activation time: 0 
11:41:26.346 WARN  Total collision time: 6 
11:41:26.346 WARN  Total cycle time: 585 
11:41:26.346 WARN  Total player update time: 4 
11:41:26.346 WARN  Total lb+minimap processing time: 1 
11:41:26.346 WARN  Total entity physics calculation time: 2 
11:41:26.346 WARN  Total entity life+thought cycle time: 1 
11:41:26.346 WARN  Total entity selfie-taking time: 576 
11:41:26.346 WARN  Total time: 1175 
11:41:47.295 WARN  ~~ LOOPS: 5. ENTITY #: 106//35. VIEW #: 1. BACKLOGGED :: 581.400%! ~~ 
11:41:47.295 WARN  Total activation time: 0 
11:41:47.295 WARN  Total collision time: 0 
11:41:47.295 WARN  Total cycle time: 969 
11:41:47.295 WARN  Total player update time: 2 
11:41:47.295 WARN  Total lb+minimap processing time: 2 
11:41:47.295 WARN  Total entity physics calculation time: 0 
11:41:47.295 WARN  Total entity life+thought cycle time: 1 
11:41:47.295 WARN  Total entity selfie-taking time: 3 
11:41:47.295 WARN  Total time: 977 
11:41:52.321 WARN  ~~ LOOPS: 12. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 143.250%! ~~ 
11:41:52.321 WARN  Total activation time: 560 
11:41:52.321 WARN  Total collision time: 1 
11:41:52.322 WARN  Total cycle time: 12 
11:41:52.322 WARN  Total player update time: 4 
11:41:52.322 WARN  Total lb+minimap processing time: 2 
11:41:52.322 WARN  Total entity physics calculation time: 2 
11:41:52.323 WARN  Total entity life+thought cycle time: 0 
11:41:52.323 WARN  Total entity selfie-taking time: 1 
11:41:52.323 WARN  Total time: 582 
11:42:24.337 WARN  ~~ LOOPS: 13. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 128.308%! ~~ 
11:42:24.337 WARN  Total activation time: 0 
11:42:24.337 WARN  Total collision time: 1 
11:42:24.338 WARN  Total cycle time: 555 
11:42:24.338 WARN  Total player update time: 3 
11:42:24.338 WARN  Total lb+minimap processing time: 2 
11:42:24.338 WARN  Total entity physics calculation time: 2 
11:42:24.338 WARN  Total entity life+thought cycle time: 4 
11:42:24.338 WARN  Total entity selfie-taking time: 4 
11:42:24.338 WARN  Total time: 571 
11:42:40.398 WARN  ~~ LOOPS: 13. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 127.154%! ~~ 
11:42:40.398 WARN  Total activation time: 1 
11:42:40.398 WARN  Total collision time: 1 
11:42:40.398 WARN  Total cycle time: 549 
11:42:40.398 WARN  Total player update time: 5 
11:42:40.398 WARN  Total lb+minimap processing time: 6 
11:42:40.398 WARN  Total entity physics calculation time: 6 
11:42:40.398 WARN  Total entity life+thought cycle time: 4 
11:42:40.398 WARN  Total entity selfie-taking time: 5 
11:42:40.398 WARN  Total time: 577 
11:42:49.300 WARN  ~~ LOOPS: 3. ENTITY #: 106//32. VIEW #: 1. BACKLOGGED :: 927.000%! ~~ 
11:42:49.301 WARN  Total activation time: 0 
11:42:49.301 WARN  Total collision time: 0 
11:42:49.301 WARN  Total cycle time: 927 
11:42:49.301 WARN  Total player update time: 1 
11:42:49.301 WARN  Total lb+minimap processing time: 2 
11:42:49.302 WARN  Total entity physics calculation time: 925 
11:42:49.302 WARN  Total entity life+thought cycle time: 0 
11:42:49.302 WARN  Total entity selfie-taking time: 0 
11:42:49.302 WARN  Total time: 1855 
11:42:54.325 WARN  ~~ LOOPS: 14. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 109.714%! ~~ 
11:42:54.326 WARN  Total activation time: 4 
11:42:54.326 WARN  Total collision time: 0 
11:42:54.326 WARN  Total cycle time: 508 
11:42:54.326 WARN  Total player update time: 3 
11:42:54.327 WARN  Total lb+minimap processing time: 2 
11:42:54.327 WARN  Total entity physics calculation time: 499 
11:42:54.327 WARN  Total entity life+thought cycle time: 2 
11:42:54.327 WARN  Total entity selfie-taking time: 1 
11:42:54.327 WARN  Total time: 1019 
11:42:55.329 WARN  ~~ LOOPS: 10. ENTITY #: 106//33. VIEW #: 1. BACKLOGGED :: 204.300%! ~~ 
11:42:55.329 WARN  Total activation time: 671 
11:42:55.329 WARN  Total collision time: 1 
11:42:55.330 WARN  Total cycle time: 9 
11:42:55.330 WARN  Total player update time: 3 
11:42:55.330 WARN  Total lb+minimap processing time: 1 
11:42:55.330 WARN  Total entity physics calculation time: 2 
11:42:55.331 WARN  Total entity life+thought cycle time: 2 
11:42:55.331 WARN  Total entity selfie-taking time: 0 
11:42:55.331 WARN  Total time: 689 
11:43:02.328 WARN  ~~ LOOPS: 10. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 193.500%! ~~ 
11:43:02.328 WARN  Total activation time: 1 
11:43:02.329 WARN  Total collision time: 0 
11:43:02.329 WARN  Total cycle time: 644 
11:43:02.329 WARN  Total player update time: 1 
11:43:02.329 WARN  Total lb+minimap processing time: 2 
11:43:02.329 WARN  Total entity physics calculation time: 3 
11:43:02.330 WARN  Total entity life+thought cycle time: 635 
11:43:02.330 WARN  Total entity selfie-taking time: 1 
11:43:02.330 WARN  Total time: 1287 
11:43:07.340 WARN  ~~ LOOPS: 13. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 126.923%! ~~ 
11:43:07.340 WARN  Total activation time: 0 
11:43:07.368 WARN  Total collision time: 0 
11:43:07.368 WARN  Total cycle time: 550 
11:43:07.368 WARN  Total player update time: 5 
11:43:07.368 WARN  Total lb+minimap processing time: 1 
11:43:07.368 WARN  Total entity physics calculation time: 2 
11:43:07.368 WARN  Total entity life+thought cycle time: 540 
11:43:07.368 WARN  Total entity selfie-taking time: 0 
11:43:07.368 WARN  Total time: 1098 
11:43:13.447 WARN  ~~ LOOPS: 12. ENTITY #: 106//34. VIEW #: 1. BACKLOGGED :: 145.750%! ~~ 
11:43:13.448 WARN  Total activation time: 0 
11:43:13.448 WARN  Total collision time: 0 
11:43:13.448 WARN  Total cycle time: 583 
11:43:13.448 WARN  Total player update time: 4 
11:43:13.448 WARN  Total lb+minimap processing time: 1 
11:43:13.448 WARN  Total entity physics calculation time: 1 
11:43:13.448 WARN  Total entity life+thought cycle time: 572 
11:43:13.448 WARN  Total entity selfie-taking time: 5 
11:43:13.448 WARN  Total time: 1166 
11:43:17.303 WARN  ~~ LOOPS: 6. ENTITY #: 106//33. VIEW #: 1. BACKLOGGED :: 361.500%! ~~ 
11:43:17.303 WARN  Total activation time: 0 
11:43:17.303 WARN  Total collision time: 1 
11:43:17.303 WARN  Total cycle time: 722 
11:43:17.303 WARN  Total player update time: 1 
11:43:17.303 WARN  Total lb+minimap processing time: 8 
11:43:17.303 WARN  Total entity physics calculation time: 1 
11:43:17.303 WARN  Total entity life+thought cycle time: 3 
11:43:17.303 WARN  Total entity selfie-taking time: 716 
11:43:17.303 WARN  Total time: 1452 
11:43:20.313 WARN  ~~ LOOPS: 4. ENTITY #: 106//35. VIEW #: 1. BACKLOGGED :: 653.250%! ~~ 
11:43:20.313 WARN  Total activation time: 0 
11:43:20.313 WARN  Total collision time: 1 
11:43:20.313 WARN  Total cycle time: 870 
11:43:20.313 WARN  Total player update time: 0 
11:43:20.313 WARN  Total lb+minimap processing time: 2 
11:43:20.313 WARN  Total entity physics calculation time: 1 
11:43:20.313 WARN  Total entity life+thought cycle time: 2 
11:43:20.313 WARN  Total entity selfie-taking time: 865 
11:43:20.313 WARN  Total time: 1741 
